iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
381,2,1,1,0,186,-0.000796,0.327619,0.899050,0.0000,0.000001,,
382,2,2,0,0,,,,,,,,
383,2,2,0,0,,,,,,,,
384,2,1,1,0,202,-0.000362,0.179257,0.765922,0.0000,0.000003,,
385,2,0,2,0,,,,,,,,
386,2,2,0,0,,,,,,,,
387,2,2,0,0,245,-0.000160,0.149611,0.871227,0.0000,0.000000,,
388,2,2,0,0,,,,,,,,
389,2,2,0,0,,,,,,,,
390,2,1,1,0,204,0.000311,0.125053,0.899792,0.0000,0.000000,1.0000,20
391,2,2,0,0,,,,,,,,
392,2,2,0,0,,,,,,,,
393,2,2,0,0,252,-0.001468,0.038204,0.801666,0.0000,0.000002,,
394,2,2,0,0,,,,,,,,
395,2,1,1,0,,,,,,,,
396,2,1,1,0,237,-0.000022,0.233684,0.972418,0.0000,0.000002,,
397,2,2,0,0,,,,,,,,
398,2,1,1,0,,,,,,,,
399,2,1,1,0,233,-0.000347,0.225601,0.863094,0.0000,0.000000,,
400,2,2,0,0,,,,,,,0.9500,20
401,2,1,1,0,,,,,,,,
402,2,2,0,0,224,-0.000694,0.095483,0.966178,0.0000,0.000005,,
403,2,1,1,0,,,,,,,,
404,2,1,1,0,,,,,,,,
405,2,2,0,0,229,-0.000994,0.197081,0.880824,0.0000,0.000022,,
406,2,2,0,0,,,,,,,,
407,2,1,1,0,,,,,,,,
408,2,2,0,0,241,-0.000382,0.125554,0.876508,0.0014,0.000049,,
409,2,2,0,0,,,,,,,,
410,2,2,0,0,,,,,,,0.9000,20
411,2,1,1,0,190,-0.000612,0.124731,0.866997,0.0000,0.000000,,
412,2,2,0,0,,,,,,,,
413,2,1,1,0,,,,,,,,
414,2,1,1,0,200,-0.001126,0.207305,0.908899,0.0000,0.000004,,
415,2,2,0,0,,,,,,,,
416,2,2,0,0,,,,,,,,
417,2,1,1,0,230,-0.001667,0.118446,0.876801,0.0043,0.000001,,
418,2,1,1,0,,,,,,,,
419,2,2,0,0,,,,,,,,
420,2,2,0,0,180,-0.002702,0.076569,0.896525,0.0074,0.000001,0.9500,20
421,2,1,1,0,,,,,,,,
422,2,1,1,0,,,,,,,,
