iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games
8005,16,7,9,0,3399,2520,-0.003323,0.045360,0.460268,0.0279,1.68,,
8006,16,9,7,0,2856,1917,-0.002115,0.079669,0.469623,0.0175,1.44,,
8007,16,8,8,0,3090,2086,-0.016808,0.075903,0.474844,0.0267,1.56,,
8008,16,8,8,0,3284,2499,-0.006696,0.051397,0.444690,0.0268,1.65,,
8009,16,9,7,0,3058,2492,-0.005160,0.056872,0.435015,0.0390,1.63,,
8010,16,9,7,0,2899,2248,-0.006008,0.059995,0.474507,0.0333,1.49,1.0000,20
8011,16,9,6,1,3302,2500,-0.003380,0.066685,0.470332,0.0257,1.69,,
8012,16,3,13,0,2955,2458,-0.005197,0.060849,0.459494,0.0333,1.56,,
8013,16,9,7,0,3229,2400,-0.003325,0.070320,0.491505,0.0287,1.63,,
8014,16,11,5,0,2973,2201,-0.004469,0.075233,0.466449,0.0286,1.49,,
8015,16,8,8,0,3167,2506,-0.003443,0.066358,0.468555,0.0254,1.67,,
8016,16,8,8,0,3188,2163,0.000691,0.042335,0.439672,0.0212,1.59,,
8017,16,8,8,0,3232,2633,-0.004918,0.044547,0.459659,0.0273,1.71,,
8018,16,7,9,0,3568,2674,-0.008497,0.067036,0.439599,0.0269,1.76,,
8019,16,6,10,0,3130,2162,-0.011691,0.055722,0.464899,0.0332,1.56,,
8020,16,5,10,1,3420,3023,-0.005572,0.075872,0.458963,0.0262,1.79,1.0000,20
8021,16,10,6,0,3309,2319,-0.005928,0.058248,0.457844,0.0426,1.63,,
8022,16,8,8,0,3304,2437,-0.002911,0.079067,0.459327,0.0373,1.62,,
8023,16,8,8,0,3037,2279,-0.005454,0.079730,0.445081,0.0346,1.55,,
8024,16,11,5,0,3483,2895,-0.006733,0.036488,0.435995,0.0266,1.79,,
8025,16,7,9,0,3111,2453,-0.003663,0.071793,0.445194,0.0250,1.59,,
8026,16,10,6,0,3238,2780,-0.004817,0.052908,0.429334,0.0428,1.67,,
8027,16,8,8,0,3283,2696,-0.002329,0.091874,0.486507,0.0275,1.70,,
8028,16,10,6,0,3579,3084,-0.017380,0.053346,0.461528,0.0292,1.91,,
8029,16,9,7,0,3054,2098,0.000712,0.050766,0.458097,0.0213,1.56,,
8030,16,8,8,0,3339,2723,-0.004296,0.057404,0.465076,0.0285,1.70,1.0000,20
8031,16,11,5,0,2795,1952,-0.002178,0.062871,0.449191,0.0274,1.41,,
8032,16,8,8,0,3367,2695,-0.004113,0.075951,0.466577,0.0300,1.76,,
8033,16,6,10,0,3287,2663,-0.005044,0.046601,0.420389,0.0290,1.68,,
8034,16,7,9,0,3219,2879,-0.005558,0.048815,0.467684,0.0335,1.75,,
8035,16,6,10,0,3006,2561,-0.035993,0.061395,0.474270,0.0355,1.59,,
8036,16,7,9,0,3173,2232,-0.001609,0.053167,0.401496,0.0314,1.56,,
8037,16,7,9,0,3539,2483,-0.002972,0.040478,0.428022,0.0289,1.77,,
8038,16,8,8,0,3473,2677,0.003188,0.061352,0.443849,0.0280,1.77,,
8039,16,7,9,0,2816,2267,-0.003974,0.066723,0.453347,0.0207,1.45,,
8040,16,9,7,0,3342,2322,-0.007664,0.071112,0.476915,0.0276,1.69,1.0000,20
8041,16,11,5,0,3024,2368,-0.002209,0.085078,0.467812,0.0142,1.62,,
8042,16,5,11,0,3307,2342,-0.009629,0.060831,0.449883,0.0226,1.68,,
8043,16,7,9,0,2998,2158,-0.005134,0.098744,0.444067,0.0304,1.51,,
8044,16,6,10,0,3059,2261,-0.005056,0.055156,0.435069,0.0302,1.52,,
8045,16,11,5,0,3199,2756,-0.005108,0.077991,0.477581,0.0282,1.65,,
8046,16,8,8,0,3499,2724,-0.005842,0.034689,0.460422,0.0269,1.77,,
8047,16,10,6,0,3461,2678,-0.008225,0.058294,0.428828,0.0286,1.74,,
8048,16,9,7,0,3208,2384,-0.000566,0.063280,0.444715,0.0305,1.63,,
8049,16,8,8,0,2841,1931,-0.006692,0.069953,0.444725,0.0233,1.37,,
8050,16,10,6,0,3062,2622,-0.003758,0.059457,0.449408,0.0469,1.55,1.0000,20
8051,16,5,11,0,3415,2723,-0.004288,0.048901,0.445907,0.0257,1.76,,
8052,16,5,11,0,3123,2289,-0.005293,0.058221,0.456866,0.0345,1.54,,
8053,16,8,8,0,3407,2396,-0.003269,0.059136,0.459750,0.0215,1.74,,
8054,16,6,10,0,3343,2616,-0.007306,0.068956,0.423684,0.0236,1.73,,
8055,16,10,6,0,3229,2359,-0.012200,0.061595,0.461104,0.0451,1.63,,
8056,16,8,8,0,3172,2448,-0.000504,0.054298,0.444828,0.0198,1.62,,
8057,16,4,12,0,3335,2438,-0.004733,0.052461,0.458439,0.0265,1.64,,
8058,16,10,6,0,2949,2400,-0.008526,0.058496,0.479881,0.0332,1.74,,
8059,16,8,8,0,2913,2190,-0.002687,0.045274,0.443325,0.0370,1.42,,
8060,16,6,10,0,2898,2075,-0.015385,0.060645,0.493163,0.0236,1.41,1.0000,20
8061,16,8,8,0,3261,2115,-0.005487,0.072322,0.453331,0.0233,1.65,,
8062,16,6,10,0,3106,2290,-0.005025,0.089223,0.443054,0.0269,1.58,,
8063,16,8,8,0,3252,2466,-0.002200,0.067339,0.462145,0.0340,1.67,,
8064,16,12,4,0,3004,2492,-0.003293,0.063447,0.462707,0.0329,1.56,,
8065,16,5,10,1,2638,1858,-0.001041,0.047305,0.467743,0.0177,1.31,,
8066,16,9,7,0,3230,2790,-0.003200,0.079550,0.459595,0.0188,1.64,,
8067,16,9,7,0,3270,2634,-0.001524,0.068483,0.480746,0.0252,1.74,,
8068,16,6,10,0,2932,2149,-0.008836,0.062834,0.471715,0.0249,1.46,,
8069,16,10,6,0,2920,2167,0.001314,0.071874,0.502012,0.0336,1.47,,
8070,16,11,5,0,3186,2357,0.006974,0.071580,0.450799,0.0345,1.66,1.0000,20
8071,16,7,9,0,3303,2487,-0.003523,0.043778,0.476705,0.0312,1.69,,
8072,16,10,6,0,3010,2251,-0.005146,0.066918,0.451627,0.0235,1.55,,
8073,16,9,7,0,3373,2396,-0.009352,0.064758,0.448752,0.0227,1.67,,
8074,16,7,9,0,3171,2242,-0.001781,0.068216,0.419108,0.0294,1.60,,
8075,16,5,11,0,3149,2195,-0.001802,0.060143,0.463375,0.0244,1.60,,
8076,16,10,6,0,2981,2425,-0.000303,0.080137,0.439968,0.0192,1.58,,
8077,16,10,6,0,3156,2683,-0.000285,0.079656,0.441286,0.0263,1.68,,
8078,16,8,8,0,2916,2502,-0.004164,0.060171,0.416590,0.0173,1.55,,
8079,16,10,6,0,3036,2223,-0.004005,0.063364,0.452094,0.0277,1.53,,
8080,16,10,6,0,3187,2364,-0.013832,0.047491,0.465273,0.0297,1.63,1.0000,20
8081,16,11,5,0,3313,2746,-0.003980,0.068267,0.440311,0.0274,1.66,,
8082,16,8,8,0,2830,1892,-0.017272,0.079597,0.431043,0.0351,1.42,,
8083,16,10,5,1,2642,2077,-0.002683,0.078750,0.448243,0.0236,1.35,,
8084,16,8,7,1,2904,1986,-0.005925,0.057135,0.452980,0.0169,1.43,,
8085,16,11,5,0,3076,2297,-0.005537,0.075984,0.452965,0.0266,1.66,,
8086,16,4,12,0,2917,2241,-0.003606,0.065146,0.436999,0.0242,1.49,,
8087,16,9,7,0,2795,1965,-0.002076,0.062494,0.455995,0.0255,1.36,,
8088,16,11,5,0,2957,2165,-0.005264,0.069945,0.454840,0.0201,1.49,,
8089,16,9,7,0,2966,2442,-0.002791,0.065941,0.452269,0.0360,1.58,,
8090,16,11,5,0,2826,2291,-0.003454,0.069369,0.460162,0.0243,1.50,1.0000,20
8091,16,7,9,0,2953,2362,-0.005577,0.080298,0.445419,0.0348,1.50,,
8092,16,8,8,0,2968,2147,-0.008589,0.054956,0.483223,0.0330,1.52,,
8093,16,6,10,0,3167,2507,-0.003591,0.057877,0.459233,0.0271,1.66,,
8094,16,4,12,0,3148,2716,-0.006646,0.045304,0.441317,0.0341,1.65,,
8095,16,7,9,0,3591,2712,-0.006808,0.069870,0.464335,0.0226,1.85,,
8096,16,6,10,0,2717,2193,-0.004331,0.052605,0.460683,0.0414,1.38,,
8097,16,6,10,0,3006,2181,-0.000773,0.099115,0.450015,0.0175,1.52,,
8098,16,6,10,0,3038,2152,-0.008442,0.049949,0.445216,0.0199,1.50,,
8099,16,10,6,0,3523,2736,-0.003784,0.068027,0.451922,0.0260,1.75,,
8100,16,7,9,0,3038,2587,0.002175,0.097732,0.406973,0.0162,1.62,1.0000,20
8101,16,9,7,0,2932,1908,0.004693,0.047953,0.484987,0.0177,1.46,,
8102,16,10,6,0,3008,2098,0.001136,0.070206,0.433028,0.0299,1.54,,
8103,16,7,9,0,3107,2455,-0.002176,0.055017,0.455117,0.0197,1.60,,
8104,16,10,6,0,2851,1869,-0.004697,0.059127,0.481309,0.0261,1.45,,
8105,16,5,11,0,3033,2470,-0.005515,0.086067,0.449639,0.0211,1.56,,
8106,16,7,9,0,2904,1931,-0.008820,0.066266,0.469430,0.0197,1.45,,
8107,16,8,7,1,2778,2224,-0.002056,0.053605,0.443271,0.0196,1.43,,
8108,16,11,5,0,2940,2263,-0.004054,0.055450,0.451086,0.0356,1.50,,
8109,16,10,6,0,3192,2328,-0.004329,0.056810,0.407533,0.0257,1.58,,
8110,16,8,8,0,2961,2146,-0.000573,0.069732,0.460734,0.0270,1.47,1.0000,20
8111,16,9,7,0,2694,1769,-0.004632,0.066741,0.433385,0.0259,1.34,,
8112,16,7,9,0,3190,2140,-0.008052,0.065738,0.426208,0.0351,1.61,,
8113,16,12,4,0,2876,2252,-0.004730,0.072517,0.433051,0.0288,1.48,,
8114,16,9,6,1,2954,2081,-0.022595,0.061174,0.432964,0.0403,1.54,,
8115,16,8,8,0,2628,2099,-0.014472,0.066682,0.466724,0.0318,1.35,,
8116,16,8,8,0,3164,2548,-0.003893,0.069256,0.448237,0.0207,1.64,,
8117,16,5,10,1,3291,2435,-0.000058,0.093013,0.460676,0.0222,1.70,,
8118,16,10,6,0,3123,2601,-0.006411,0.081161,0.418104,0.0325,1.67,,
8119,16,8,8,0,3139,2315,-0.027522,0.064533,0.414676,0.0352,1.62,,
8120,16,10,6,0,2864,2081,-0.022185,0.076260,0.467546,0.0310,1.46,1.0000,20
8121,16,11,5,0,3435,2678,-0.003181,0.089109,0.452291,0.0221,1.78,,
8122,16,9,7,0,3185,2320,0.002745,0.051063,0.409280,0.0203,1.59,,
8123,16,7,9,0,3099,2400,0.006705,0.053869,0.413935,0.0345,1.55,,
8124,16,10,6,0,2784,1945,-0.001537,0.049930,0.432686,0.0191,1.36,,
8125,16,9,7,0,3390,2995,-0.000680,0.122961,0.454213,0.0121,1.81,,
8126,16,11,5,0,2892,2420,-0.005069,0.076973,0.422270,0.0217,1.55,,
8127,16,8,8,0,2986,2332,0.004576,0.059909,0.404170,0.0235,1.53,,
8128,16,9,7,0,2863,2237,-0.004540,0.068016,0.483348,0.0261,1.46,,
8129,16,5,11,0,3069,2281,-0.004615,0.065125,0.452620,0.0273,1.55,,
8130,16,8,8,0,2998,2529,-0.005599,0.063586,0.423027,0.0429,1.55,1.0000,20
8131,16,9,7,0,3210,2441,-0.006625,0.036917,0.430896,0.0251,1.68,,
8132,16,7,9,0,2780,2160,0.000721,0.066890,0.437969,0.0182,1.41,,
8133,16,9,7,0,2919,2414,-0.005503,0.060396,0.439161,0.0287,1.52,,
8134,16,8,8,0,3148,2483,-0.004494,0.089970,0.453684,0.0185,1.63,,
8135,16,12,4,0,3111,2446,-0.003632,0.066995,0.436552,0.0363,1.59,,
8136,16,8,8,0,3192,2495,-0.005090,0.054559,0.457416,0.0244,1.66,,
8137,16,6,10,0,3092,2044,-0.003451,0.062948,0.463839,0.0181,1.51,,
8138,16,8,8,0,3130,2391,-0.006615,0.082117,0.452264,0.0296,1.60,,
8139,16,8,8,0,2970,2048,-0.006813,0.066738,0.435310,0.0303,1.49,,
8140,16,11,5,0,2850,2088,0.003354,0.065213,0.427902,0.0357,1.45,1.0000,20
8141,16,8,8,0,2955,1898,0.000067,0.062565,0.443910,0.0197,1.52,,
8142,16,9,7,0,3127,2201,-0.001922,0.058118,0.456259,0.0301,1.63,,
8143,16,8,8,0,3028,2344,-0.001176,0.082334,0.443294,0.0205,1.59,,
8144,16,10,6,0,2964,2244,-0.006584,0.034999,0.459118,0.0275,1.52,,
8145,16,9,7,0,3273,2496,-0.006243,0.062833,0.390160,0.0388,1.62,,
8146,16,9,7,0,2634,2029,-0.005596,0.070464,0.483675,0.0304,1.36,,
8147,16,9,7,0,2883,2138,-0.001287,0.099725,0.443372,0.0195,1.51,,
8148,16,12,4,0,2968,2214,-0.004036,0.062085,0.499547,0.0189,1.48,,
8149,16,8,8,0,2958,1890,-0.003211,0.096670,0.497464,0.0217,1.51,,
8150,16,12,4,0,3153,2727,-0.007071,0.053069,0.465568,0.0288,1.68,1.0000,20
8151,16,9,7,0,2941,2347,-0.010238,0.073818,0.479013,0.0243,1.55,,
8152,16,7,9,0,3041,2561,0.087884,0.063821,0.481311,0.0247,1.64,,
8153,16,8,8,0,3117,2192,-0.003823,0.039003,0.450593,0.0259,1.59,,
8154,16,7,9,0,2968,2460,-0.004285,0.066759,0.462815,0.0279,1.56,,
8155,16,5,11,0,2978,2158,-0.001396,0.080765,0.476412,0.0222,1.55,,
8156,16,10,6,0,2976,2284,-0.004328,0.056450,0.468094,0.0222,1.56,,
8157,16,8,8,0,3455,2898,-0.007160,0.058707,0.451952,0.0413,1.87,,
8158,16,8,8,0,2898,2446,0.000158,0.060592,0.463568,0.0247,1.53,,
8159,16,4,12,0,3645,3148,-0.004215,0.041035,0.456496,0.0285,1.93,,
8160,16,7,9,0,3084,2572,-0.009574,0.061238,0.443264,0.0240,1.60,1.0000,20
8161,16,10,6,0,2994,2115,-0.017308,0.057547,0.443298,0.0309,1.53,,
8162,16,12,4,0,2912,2328,-0.010273,0.086404,0.441406,0.0252,1.53,,
8163,16,8,8,0,3143,2723,-0.007461,0.093833,0.454850,0.0271,1.67,,
8164,16,9,7,0,3159,2562,0.091658,0.072916,0.426232,0.0323,1.73,,
8165,16,6,10,0,3625,2609,0.009925,0.058297,0.453141,0.0249,1.88,,
8166,16,7,9,0,3263,2771,-0.001350,0.064884,0.471524,0.0260,1.70,,
8167,16,5,11,0,3164,2321,-0.005914,0.048407,0.482334,0.0262,1.86,,
8168,16,7,9,0,3205,2236,-0.003686,0.077672,0.457122,0.0244,1.58,,
8169,16,9,7,0,2981,2036,-0.002440,0.052063,0.474844,0.0154,1.55,,
8170,16,8,8,0,3065,2280,-0.004061,0.054106,0.444505,0.0237,1.57,1.0000,20
8171,16,8,8,0,3077,2423,-0.003360,0.079079,0.439218,0.0137,1.56,,
8172,16,10,6,0,2938,2197,-0.005305,0.079674,0.462137,0.0248,1.52,,
8173,16,9,7,0,2567,2054,-0.014865,0.068711,0.474266,0.0324,1.40,,
8174,16,8,7,1,3187,2405,-0.004070,0.048612,0.472620,0.0233,1.68,,
8175,16,10,6,0,3393,2496,-0.005655,0.060517,0.431557,0.0349,1.74,,
8176,16,9,7,0,3412,2845,0.004812,0.064449,0.413060,0.0285,1.80,,
8177,16,7,9,0,3271,2635,-0.003446,0.069869,0.453946,0.0372,1.66,,
8178,16,7,9,0,3490,2664,-0.010273,0.035667,0.436063,0.0387,1.80,,
8179,16,8,8,0,2864,2318,-0.015761,0.071790,0.482852,0.0385,1.56,,
8180,16,10,6,0,3230,2321,-0.006116,0.069972,0.472593,0.0296,1.68,1.0000,20
8181,16,8,8,0,3442,2652,-0.000711,0.055372,0.437574,0.0335,1.73,,
8182,16,9,7,0,2996,2284,-0.003671,0.067587,0.465533,0.0247,1.49,,
8183,16,7,9,0,3371,1947,-0.007073,0.087561,0.455679,0.0248,1.64,,
8184,16,8,8,0,3131,2701,-0.001253,0.055728,0.486754,0.0299,1.67,,
8185,16,11,5,0,3182,2397,-0.006449,0.052806,0.440424,0.0361,1.69,,
8186,16,7,9,0,2939,2306,0.018970,0.054361,0.497519,0.0414,1.53,,
8187,16,9,7,0,2819,2195,0.000648,0.070409,0.474148,0.0286,1.43,,
8188,16,10,6,0,2839,2209,-0.006936,0.093818,0.469712,0.0267,1.47,,
8189,16,4,12,0,3091,2150,-0.006750,0.072647,0.444217,0.0252,1.53,,
8190,16,7,9,0,3352,2485,-0.001178,0.065635,0.455260,0.0190,1.74,1.0000,20
8191,16,7,9,0,2818,2399,-0.004681,0.073625,0.440594,0.0275,1.49,,
8192,16,9,7,0,3159,2097,-0.001505,0.076525,0.467838,0.0156,1.59,,
8193,16,7,9,0,4118,3487,-0.003740,0.039043,0.455849,0.0282,2.16,,
8194,16,7,9,0,3258,2563,0.043404,0.059802,0.428285,0.0263,1.72,,
8195,16,7,9,0,3280,2475,-0.002940,0.076426,0.491573,0.0217,1.69,,
8196,16,6,10,0,3227,2384,-0.009924,0.064725,0.479657,0.0415,1.63,,
8197,16,11,5,0,3280,2696,-0.004655,0.061717,0.481678,0.0341,1.73,,
8198,16,8,8,0,3867,2830,0.003408,0.046408,0.452676,0.0286,1.96,,
8199,16,6,10,0,3199,2506,-0.004732,0.069122,0.444298,0.0399,1.59,,
8200,16,8,8,0,3366,2704,-0.003207,0.056556,0.472706,0.0195,1.77,1.0000,20
8201,16,7,9,0,3000,2339,-0.003747,0.066422,0.504878,0.0346,1.58,,
8202,16,6,10,0,3508,2757,-0.003117,0.065372,0.464084,0.0202,1.78,,
8203,16,8,8,0,3471,2996,-0.003805,0.071700,0.466575,0.0325,1.79,,
8204,16,10,6,0,2876,2316,-0.009605,0.030372,0.484238,0.0234,1.49,,
8205,16,6,10,0,2989,2320,0.006808,0.081275,0.488726,0.0305,1.56,,
8206,16,7,9,0,2941,2231,-0.006676,0.064120,0.481618,0.0288,1.45,,
8207,16,8,8,0,3261,2438,-0.006690,0.065575,0.478378,0.0350,1.68,,
8208,16,10,6,0,2917,2343,-0.014708,0.056379,0.484336,0.0330,1.52,,
8209,16,10,6,0,3335,2555,-0.005434,0.063599,0.465262,0.0329,1.72,,
8210,16,9,7,0,3157,2378,0.000144,0.064604,0.453367,0.0311,1.63,1.0000,20
8211,16,8,8,0,3109,2313,0.010936,0.066562,0.447826,0.0212,1.55,,
8212,16,11,5,0,3516,2540,-0.004843,0.036144,0.443327,0.0255,1.75,,
8213,16,10,6,0,3019,1916,-0.004910,0.091821,0.486678,0.0169,1.49,,
8214,16,7,9,0,3023,2436,-0.003308,0.073222,0.478152,0.0214,1.54,,
8215,16,7,9,0,3191,2740,-0.002556,0.051293,0.453392,0.0333,1.72,,
8216,16,7,9,0,2854,2216,-0.003609,0.054567,0.446828,0.0272,1.54,,
8217,16,7,9,0,2968,2180,-0.007275,0.073949,0.438681,0.0381,1.51,,
8218,16,11,5,0,3895,2806,-0.003774,0.047154,0.466802,0.0409,1.92,,
8219,16,6,10,0,3469,2576,0.000695,0.070914,0.480474,0.0330,1.78,,
8220,16,9,7,0,3043,2515,-0.004876,0.049075,0.461404,0.0337,1.60,1.0000,20
8221,16,8,8,0,3000,2324,-0.003107,0.045677,0.476312,0.0444,1.52,,
8222,16,9,7,0,3192,2565,0.034546,0.072119,0.459176,0.0310,1.69,,
8223,16,11,5,0,3170,2345,-0.004299,0.049820,0.440852,0.0307,1.63,,
8224,16,7,9,0,3355,2036,-0.004706,0.070178,0.447645,0.0231,1.63,,
8225,16,7,9,0,3083,2381,-0.005709,0.084020,0.434794,0.0257,1.58,,
8226,16,9,6,1,3082,2474,-0.007168,0.070764,0.454985,0.0408,1.53,,
8227,16,10,6,0,3088,2400,-0.004692,0.039133,0.496524,0.0252,1.59,,
8228,16,11,5,0,2678,1988,-0.006401,0.069377,0.467170,0.0318,1.35,,
8229,16,7,9,0,3187,2410,-0.012768,0.044598,0.440283,0.0319,1.62,,
8230,16,6,10,0,2984,2307,0.021771,0.060315,0.485032,0.0280,1.59,1.0000,20
8231,16,10,6,0,3159,2294,-0.005062,0.065234,0.442212,0.0288,1.62,,
8232,16,9,7,0,2941,1844,-0.014939,0.049622,0.474745,0.0268,1.44,,
8233,16,7,9,0,3720,2905,-0.005074,0.061000,0.427640,0.0235,1.84,,
8234,16,10,6,0,3207,2136,-0.005269,0.055070,0.467031,0.0221,1.57,,
8235,16,12,4,0,3732,2933,-0.003001,0.043192,0.453881,0.0275,1.99,,
8236,16,8,8,0,3134,2193,-0.003417,0.100463,0.466224,0.0226,1.60,,
8237,16,6,10,0,3307,2628,-0.004365,0.071499,0.471143,0.0285,1.72,,
8238,16,6,10,0,2886,2190,-0.000960,0.064791,0.473560,0.0272,1.50,,
8239,16,10,6,0,3066,2219,-0.005980,0.055253,0.476248,0.0305,1.55,,
8240,16,9,7,0,3413,2148,-0.002892,0.051887,0.471066,0.0336,1.68,1.0000,20
8241,16,6,10,0,3548,2399,-0.000344,0.050615,0.485289,0.0360,1.77,,
8242,16,8,8,0,3180,2509,-0.003740,0.055878,0.471887,0.0254,1.65,,
8243,16,7,9,0,2838,2111,0.007001,0.088829,0.455042,0.0178,1.50,,
8244,16,9,6,1,2872,2261,-0.004976,0.074302,0.473577,0.0231,1.51,,
8245,16,13,3,0,3396,2313,0.012632,0.060896,0.471410,0.0307,1.73,,
8246,16,7,9,0,3141,2132,-0.011544,0.053882,0.437880,0.0230,1.59,,
8247,16,7,9,0,3497,2542,-0.006109,0.045437,0.427531,0.0400,1.79,,
8248,16,11,5,0,3235,2730,-0.004624,0.061364,0.479784,0.0318,1.70,,
8249,16,10,6,0,2813,2001,-0.003818,0.051606,0.433998,0.0361,1.40,,
8250,16,8,8,0,3151,2630,-0.000240,0.052521,0.473378,0.0364,1.68,1.0000,20
8251,16,9,7,0,3455,2732,-0.004427,0.058093,0.426943,0.0430,1.79,,
8252,16,10,6,0,2936,2165,-0.011290,0.070095,0.437189,0.0304,1.58,,
8253,16,10,6,0,3236,2518,-0.005235,0.069764,0.450642,0.0362,1.75,,
8254,16,10,6,0,3346,2254,-0.003319,0.089023,0.477562,0.0213,1.68,,
8255,16,7,9,0,3018,2180,0.000446,0.056777,0.463728,0.0213,1.59,,
8256,16,13,3,0,3326,2712,-0.004062,0.041906,0.446940,0.0265,1.73,,
8257,16,11,5,0,3292,2730,-0.001253,0.086345,0.445079,0.0279,1.76,,
8258,16,11,5,0,3539,2560,-0.005523,0.072180,0.463281,0.0249,1.76,,
8259,16,6,10,0,3400,2827,0.004921,0.059643,0.468183,0.0320,1.72,,
8260,16,10,6,0,3342,2343,-0.011653,0.055167,0.440951,0.0336,1.65,1.0000,20
8261,16,9,7,0,3323,2603,-0.010783,0.069915,0.432747,0.0306,1.71,,
8262,16,9,7,0,3135,2196,-0.006709,0.046101,0.447998,0.0209,1.63,,
8263,16,7,9,0,3175,2575,-0.007042,0.089025,0.440453,0.0231,1.67,,
8264,16,6,10,0,3071,2565,0.028597,0.081228,0.464001,0.0339,1.61,,
8265,16,5,11,0,2941,2185,-0.004833,0.042478,0.434365,0.0151,1.54,,
8266,16,4,12,0,3281,2639,-0.005892,0.059880,0.461737,0.0294,1.73,,
8267,16,7,9,0,3292,2580,-0.009563,0.052055,0.455312,0.0354,1.72,,
8268,16,5,11,0,2987,2463,-0.004996,0.072582,0.445993,0.0268,1.54,,
8269,16,13,3,0,3286,2478,-0.004099,0.049898,0.438769,0.0246,1.62,,
8270,16,9,7,0,2849,2151,-0.003377,0.053561,0.418166,0.0289,1.43,1.0000,20
8271,16,6,10,0,2779,2132,-0.005518,0.050745,0.449127,0.0296,1.38,,
8272,16,7,9,0,2943,2437,-0.002184,0.070826,0.391552,0.0311,1.54,,
8273,16,5,11,0,2819,2197,-0.004429,0.059073,0.426052,0.0278,1.45,,
8274,16,10,6,0,3283,2181,-0.004343,0.064698,0.426712,0.0292,1.84,,
8275,16,7,9,0,3030,2769,-0.006681,0.071230,0.470634,0.0429,1.66,,
8276,16,10,6,0,2729,1958,-0.006978,0.064631,0.437307,0.0234,1.43,,
8277,16,10,6,0,3351,2648,-0.005533,0.090103,0.457656,0.0280,1.73,,
8278,16,6,10,0,3123,2121,0.001191,0.053309,0.444973,0.0206,1.56,,
8279,16,7,9,0,3101,2296,-0.004702,0.041924,0.449535,0.0263,1.59,,
8280,16,9,7,0,2832,2278,-0.005313,0.045467,0.446208,0.0401,1.44,1.0000,20
8281,16,8,8,0,3299,2565,-0.011233,0.067491,0.408017,0.0247,1.75,,
8282,16,9,7,0,3070,2308,0.012466,0.042749,0.423933,0.0307,1.61,,
8283,16,11,5,0,3622,2522,-0.004800,0.066484,0.403160,0.0205,1.81,,
8284,16,10,6,0,3472,2749,-0.005065,0.069628,0.421163,0.0228,1.82,,
8285,16,8,8,0,3295,2391,-0.003868,0.043884,0.424673,0.0325,1.66,,
8286,16,9,7,0,3074,2206,-0.002791,0.049305,0.437549,0.0238,1.52,,
8287,16,8,8,0,2822,2003,-0.004649,0.082282,0.428430,0.0261,1.44,,
8288,16,8,8,0,3191,2553,-0.004307,0.061034,0.407863,0.0295,1.65,,
8289,16,9,7,0,2919,1877,-0.003513,0.062859,0.446127,0.0357,1.40,,
8290,16,7,9,0,3125,2687,-0.003499,0.042938,0.427520,0.0194,1.62,1.0000,20
8291,16,5,11,0,2691,2057,-0.041061,0.099079,0.420415,0.0155,1.38,,
8292,16,8,8,0,3084,2189,-0.007426,0.051746,0.428393,0.0260,1.59,,
8293,16,7,9,0,2791,2376,-0.010542,0.083031,0.401168,0.0197,1.48,,
8294,16,4,12,0,2886,2314,0.009821,0.056061,0.426290,0.0169,1.46,,
8295,16,7,9,0,2925,2253,-0.002621,0.052401,0.414949,0.0233,1.49,,
8296,16,11,5,0,3001,2436,-0.000535,0.078688,0.402882,0.0218,1.52,,
8297,16,5,11,0,3062,2527,-0.006139,0.036692,0.416350,0.0229,1.58,,
8298,16,8,8,0,2753,1839,-0.008408,0.111988,0.424950,0.0193,1.36,,
8299,16,7,9,0,2975,2251,-0.004107,0.049447,0.454954,0.0217,1.52,,
8300,16,8,8,0,3383,2818,0.021925,0.061202,0.444576,0.0257,1.80,1.0000,20
8301,16,6,10,0,3172,2437,-0.004598,0.051266,0.440041,0.0190,1.65,,
8302,16,12,4,0,3190,2651,-0.003087,0.060862,0.428181,0.0397,1.69,,
8303,16,8,8,0,3089,2541,-0.005000,0.063722,0.456022,0.0257,1.61,,
8304,16,14,2,0,3303,2385,-0.000014,0.056885,0.432240,0.0221,1.67,,
8305,16,6,10,0,3070,2385,-0.003980,0.082418,0.419983,0.0302,1.53,,
8306,16,10,6,0,2778,2066,0.014695,0.076654,0.438164,0.0278,1.41,,
8307,16,10,6,0,3233,2210,-0.004730,0.059170,0.438194,0.0292,1.59,,
8308,16,5,11,0,2972,2025,-0.003764,0.082246,0.462884,0.0143,1.48,,
8309,16,7,9,0,3382,2247,-0.003727,0.060990,0.433902,0.0319,1.69,,
8310,16,10,6,0,2914,2177,-0.004585,0.054753,0.412590,0.0306,1.50,1.0000,20
8311,16,4,12,0,3145,2531,-0.004686,0.044040,0.428361,0.0232,1.61,,
8312,16,9,7,0,3349,2602,0.001753,0.068384,0.409860,0.0222,1.76,,
8313,16,9,7,0,2830,2017,-0.002988,0.066840,0.410811,0.0240,1.48,,
8314,16,5,11,0,3869,2997,-0.004781,0.057971,0.400181,0.0301,1.93,,
8315,16,9,7,0,3423,2617,-0.003066,0.055000,0.435037,0.0314,1.79,,
8316,16,8,8,0,3091,2530,-0.003170,0.050081,0.417963,0.0272,1.60,,
8317,16,9,7,0,2554,2033,-0.004662,0.054933,0.460868,0.0171,1.34,,
8318,16,8,8,0,3472,2448,-0.004193,0.060163,0.419671,0.0254,1.79,,
