iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
350,2,1,1,0,,,,,,,0.9000,20
351,2,2,0,0,228,-0.000916,0.113323,0.599710,0.0000,0.000000,,
352,2,0,2,0,,,,,,,,
353,2,2,0,0,,,,,,,,
354,2,2,0,0,315,0.055466,0.073628,0.557456,0.0048,0.000000,,
355,2,2,0,0,,,,,,,,
356,2,2,0,0,,,,,,,,
357,2,2,0,0,260,0.272751,0.035113,0.694060,0.0013,0.000000,,
358,2,2,0,0,,,,,,,,
359,2,2,0,0,,,,,,,,
360,2,2,0,0,269,0.033605,0.114649,0.674473,0.0007,0.000000,1.0000,20
361,2,0,2,0,,,,,,,,
362,2,0,2,0,,,,,,,,
363,2,1,1,0,279,0.043186,0.265481,0.561410,0.0000,0.000000,,
364,2,0,2,0,,,,,,,,
365,2,0,2,0,,,,,,,,
366,2,2,0,0,363,-0.003262,0.154180,0.621857,0.0007,0.000000,,
367,2,1,1,0,,,,,,,,
368,2,2,0,0,,,,,,,,
369,2,2,0,0,334,0.033087,0.151088,0.619665,0.0000,0.000000,,
370,2,1,1,0,,,,,,,0.9500,20
371,2,2,0,0,,,,,,,,
372,2,2,0,0,316,-0.014514,0.086878,0.668494,0.0007,0.000000,,
373,2,1,1,0,,,,,,,,
374,2,1,1,0,,,,,,,,
375,2,1,1,0,301,0.013575,0.135819,0.554622,0.0000,0.000000,,
376,2,2,0,0,,,,,,,,
377,2,2,0,0,,,,,,,,
378,2,1,1,0,260,0.134826,0.169013,0.658987,0.0000,0.000000,,
379,2,1,1,0,,,,,,,,
380,2,0,2,0,,,,,,,0.9000,20
381,2,1,1,0,284,-0.009925,0.193265,0.576434,0.0060,0.000000,,
382,2,2,0,0,,,,,,,,
383,2,1,1,0,,,,,,,,
384,2,1,1,0,265,-0.046490,0.253874,0.577380,0.0000,0.000000,,
385,2,2,0,0,,,,,,,,
386,2,2,0,0,,,,,,,,
387,2,0,2,0,238,-0.000776,0.135424,0.662662,0.0000,0.000000,,
388,2,2,0,0,,,,,,,,
389,2,2,0,0,,,,,,,,
390,2,2,0,0,293,0.031444,0.080436,0.656647,0.0000,0.000000,0.9500,20
391,2,2,0,0,,,,,,,,
392,2,2,0,0,,,,,,,,
393,2,1,1,0,352,-0.021395,0.129556,0.569575,0.0017,0.000000,,
394,2,1,1,0,,,,,,,,
395,2,2,0,0,,,,,,,,
396,2,1,1,0,349,-0.020479,0.135685,0.545474,0.0018,0.000000,,
397,2,2,0,0,,,,,,,,
398,2,0,2,0,,,,,,,,
399,2,2,0,0,236,-0.001373,0.166220,0.715030,0.0000,0.000000,,
400,2,2,0,0,,,,,,,0.9500,20
401,2,1,1,0,,,,,,,,
402,2,1,1,0,321,-0.000829,0.089794,0.615609,0.0142,0.000000,,
403,2,1,1,0,,,,,,,,
404,2,2,0,0,,,,,,,,
405,2,2,0,0,331,-0.000603,0.090676,0.617348,0.0029,0.000000,,
406,2,2,0,0,,,,,,,,
407,2,1,1,0,,,,,,,,
408,2,1,1,0,320,-0.002935,0.095328,0.635673,0.0026,0.000000,,
409,2,1,1,0,,,,,,,,
410,2,2,0,0,,,,,,,0.9500,20
411,2,2,0,0,285,-0.073430,0.077333,0.597897,0.0000,0.000000,,
412,2,2,0,0,,,,,,,,
413,2,2,0,0,,,,,,,,
414,2,2,0,0,306,0.021001,0.027199,0.618166,0.0000,0.000000,,
415,2,1,1,0,,,,,,,,
416,2,1,1,0,,,,,,,,
417,2,2,0,0,207,-0.002880,0.157550,0.632617,0.0016,0.000000,,
418,2,1,1,0,,,,,,,,
419,2,2,0,0,,,,,,,,
420,2,2,0,0,269,0.008190,0.077867,0.658979,0.0007,0.000000,0.9500,20
421,2,1,1,0,,,,,,,,
422,2,2,0,0,,,,,,,,
423,2,1,1,0,310,-0.034021,0.096472,0.667754,0.0000,0.000000,,
424,2,1,1,0,,,,,,,,
425,2,1,1,0,,,,,,,,
426,2,1,1,0,326,0.018371,0.207940,0.655915,0.0089,0.000006,,
427,2,2,0,0,,,,,,,,
428,2,2,0,0,,,,,,,,
429,2,0,2,0,396,0.016903,0.123541,0.617684,0.0007,0.000005,,
430,2,2,0,0,,,,,,,0.9500,20
431,2,2,0,0,,,,,,,,
432,2,2,0,0,296,-0.000556,0.040110,0.686501,0.0000,0.000000,,
433,2,1,1,0,,,,,,,,
434,2,0,2,0,,,,,,,,
435,2,0,2,0,389,0.004154,0.139328,0.632097,0.0013,0.000000,,
436,2,1,1,0,,,,,,,,
437,2,2,0,0,,,,,,,,
438,2,2,0,0,257,0.179124,0.094605,0.632477,0.0013,0.000000,,
439,2,2,0,0,,,,,,,,
440,2,2,0,0,,,,,,,1.0000,20
441,2,1,1,0,285,0.029549,0.166109,0.655463,0.0110,0.000000,,
442,2,2,0,0,,,,,,,,
443,2,1,1,0,,,,,,,,
444,2,2,0,0,275,0.048366,0.122694,0.655652,0.0039,0.000000,,
445,2,0,2,0,,,,,,,,
446,2,2,0,0,,,,,,,,
447,2,2,0,0,272,-0.020566,0.105976,0.633469,0.0111,0.000000,,
448,2,1,1,0,,,,,,,,
449,2,1,1,0,,,,,,,,
450,2,1,1,0,299,0.002425,0.166887,0.726279,0.0000,0.000000,0.9000,20
451,2,2,0,0,,,,,,,,
452,2,1,1,0,,,,,,,,
453,2,2,0,0,330,-0.000505,0.101529,0.632285,0.0119,0.000000,,
454,2,2,0,0,,,,,,,,
455,2,2,0,0,,,,,,,,
456,2,2,0,0,328,0.010114,0.059318,0.634492,0.0036,0.000000,,
457,2,2,0,0,,,,,,,,
458,2,2,0,0,,,,,,,,
459,2,1,1,0,304,0.025895,0.104560,0.589027,0.0020,0.000000,,
460,2,2,0,0,,,,,,,0.9500,20
461,2,1,1,0,,,,,,,,
462,2,2,0,0,320,0.039547,0.062980,0.654301,0.0091,0.000000,,
463,2,2,0,0,,,,,,,,
464,2,1,1,0,,,,,,,,
465,2,0,2,0,367,0.009699,0.194605,0.638816,0.0013,0.000000,,
466,2,1,1,0,,,,,,,,
467,2,1,1,0,,,,,,,,
468,2,2,0,0,344,-0.000443,0.102899,0.597659,0.0025,0.000000,,
469,2,0,2,0,,,,,,,,
470,2,1,1,0,,,,,,,0.9500,20
471,2,1,1,0,322,0.011015,0.101467,0.540500,0.0013,0.000000,,
472,2,2,0,0,,,,,,,,
473,2,1,1,0,,,,,,,,
474,2,0,2,0,413,-0.002862,0.107096,0.575998,0.0116,0.000000,,
475,2,1,1,0,,,,,,,,
476,2,1,1,0,,,,,,,,
477,2,1,1,0,227,-0.000067,0.152192,0.641470,0.0000,0.000000,,
478,2,1,1,0,,,,,,,,
479,2,1,1,0,,,,,,,,
480,2,2,0,0,287,0.039560,0.141917,0.684352,0.0000,0.000000,0.9500,20
481,2,2,0,0,,,,,,,,
482,2,1,1,0,,,,,,,,
483,2,2,0,0,325,-0.017052,0.120627,0.642496,0.0007,0.000000,,
484,2,1,1,0,,,,,,,,
485,2,1,1,0,,,,,,,,
486,2,2,0,0,324,0.077028,0.111565,0.667353,0.0062,0.000000,,
487,2,1,1,0,,,,,,,,
488,2,1,1,0,,,,,,,,
489,2,1,1,0,292,-0.056129,0.155227,0.633981,0.0000,0.000000,,
490,2,2,0,0,,,,,,,0.9500,20
491,2,2,0,0,,,,,,,,
492,2,2,0,0,326,-0.024971,0.074831,0.612474,0.0091,0.000000,,
493,2,1,1,0,,,,,,,,
494,2,2,0,0,,,,,,,,
495,2,2,0,0,248,-0.000427,0.062707,0.676876,0.0000,0.000000,,
496,2,1,1,0,,,,,,,,
497,2,1,1,0,,,,,,,,
498,2,2,0,0,355,0.006744,0.127110,0.644825,0.0123,0.000000,,
499,2,1,1,0,,,,,,,,
500,2,2,0,0,,,,,,,0.9000,20
501,2,2,0,0,256,-0.000529,0.087239,0.638775,0.0013,0.000000,,
502,2,2,0,0,,,,,,,,
503,2,2,0,0,,,,,,,,
504,2,1,1,0,276,-0.009890,0.045774,0.541969,0.0167,0.000000,,
505,2,1,1,0,,,,,,,,
506,2,2,0,0,,,,,,,,
507,2,2,0,0,224,-0.001997,0.091936,0.671582,0.0000,0.000000,,
508,2,2,0,0,,,,,,,,
509,2,1,1,0,,,,,,,,
510,2,1,1,0,279,0.023713,0.068394,0.656432,0.0085,0.000000,0.9000,20
511,2,2,0,0,,,,,,,,
512,2,2,0,0,,,,,,,,
513,2,0,2,0,236,-0.000917,0.170296,0.691073,0.0000,0.000000,,
514,2,2,0,0,,,,,,,,
515,2,2,0,0,,,,,,,,
516,2,2,0,0,269,-0.089289,0.043007,0.688272,0.0128,0.000000,,
517,2,1,1,0,,,,,,,,
518,2,2,0,0,,,,,,,,
519,2,1,1,0,299,0.007438,0.090814,0.614880,0.0039,0.000000,,
520,2,2,0,0,,,,,,,0.9000,20
521,2,2,0,0,,,,,,,,
522,2,1,1,0,300,0.017364,0.106116,0.657102,0.0114,0.000000,,
