iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
235,2,0,2,0,,,,,,,,
236,2,0,2,0,,,,,,,,
237,2,1,1,0,410,0.000654,0.062225,0.628179,0.0000,0.000000,,
238,2,1,1,0,,,,,,,,
239,2,0,2,0,,,,,,,,
240,2,0,2,0,284,0.041120,0.078660,0.674077,0.0073,0.000000,0.7500,20
241,2,0,2,0,,,,,,,,
242,2,2,0,0,,,,,,,,
243,2,1,1,0,475,-0.002347,0.161264,0.674996,0.0015,0.000000,,
244,2,0,2,0,,,,,,,,
245,2,0,2,0,,,,,,,,
246,2,1,1,0,418,-0.006619,0.062904,0.663007,0.0169,0.000000,,
247,2,0,2,0,,,,,,,,
248,2,0,2,0,,,,,,,,
249,2,1,1,0,406,-0.014456,0.056660,0.653086,0.0007,0.000000,,
250,2,0,2,0,,,,,,,0.9500,20
251,2,2,0,0,,,,,,,,
252,2,1,1,0,473,0.001097,0.132767,0.627442,0.0035,0.000000,,
253,2,1,1,0,,,,,,,,
254,2,0,2,0,,,,,,,,
255,2,1,1,0,411,-0.012348,0.089900,0.603674,0.0030,0.000000,,
256,2,0,2,0,,,,,,,,
257,2,1,1,0,,,,,,,,
258,2,1,1,0,462,-0.006176,0.093455,0.615488,0.0024,0.000000,,
259,2,1,1,0,,,,,,,,
260,2,2,0,0,,,,,,,0.7500,20
261,2,1,1,0,404,0.005630,0.108024,0.667750,0.0094,0.000000,,
262,2,1,1,0,,,,,,,,
263,2,0,2,0,,,,,,,,
264,2,0,2,0,374,0.014638,0.118183,0.630848,0.0115,0.000001,,
265,2,1,1,0,,,,,,,,
266,2,1,1,0,,,,,,,,
267,2,0,2,0,477,-0.002496,0.108373,0.710803,0.0059,0.000000,,
268,2,0,2,0,,,,,,,,
269,2,1,1,0,,,,,,,,
270,2,1,1,0,458,-0.001061,0.074791,0.617214,0.0067,0.000000,0.8500,20
271,2,2,0,0,,,,,,,,
272,2,1,1,0,,,,,,,,
273,2,1,1,0,502,-0.002447,0.123019,0.605420,0.0027,0.000000,,
274,2,1,1,0,,,,,,,,
275,2,1,1,0,,,,,,,,
276,2,0,2,0,428,-0.011916,0.097992,0.651100,0.0165,0.000001,,
277,2,0,2,0,,,,,,,,
278,2,1,1,0,,,,,,,,
279,2,0,2,0,425,-0.004646,0.052068,0.630708,0.0023,0.000000,,
280,2,0,2,0,,,,,,,0.7500,20
281,2,1,1,0,,,,,,,,
282,2,1,1,0,410,0.000237,0.085630,0.661394,0.0262,0.000000,,
283,2,0,2,0,,,,,,,,
284,2,1,1,0,,,,,,,,
285,2,1,1,0,524,-0.023105,0.077145,0.622848,0.0258,0.000000,,
286,2,0,2,0,,,,,,,,
287,2,1,1,0,,,,,,,,
288,2,1,1,0,490,-0.002579,0.075452,0.612131,0.0035,0.000000,,
289,2,1,1,0,,,,,,,,
290,2,2,0,0,,,,,,,1.0000,20
291,2,0,2,0,409,-0.001478,0.115936,0.656057,0.0089,0.000000,,
292,2,1,1,0,,,,,,,,
293,2,1,1,0,,,,,,,,
294,2,1,1,0,437,0.001526,0.080689,0.640604,0.0000,0.000000,,
295,2,1,1,0,,,,,,,,
296,2,0,2,0,,,,,,,,
297,2,1,1,0,373,-0.018417,0.093489,0.572039,0.0092,0.000000,,
298,2,0,2,0,,,,,,,,
299,2,1,1,0,,,,,,,,
300,2,0,2,0,463,-0.001464,0.077697,0.605280,0.0061,0.000000,1.0000,20
301,2,2,0,0,,,,,,,,
302,2,1,1,0,,,,,,,,
303,2,1,1,0,341,0.003569,0.152783,0.612028,0.0020,0.000000,,
304,2,1,1,0,,,,,,,,
305,2,0,2,0,,,,,,,,
306,2,0,2,0,453,-0.003708,0.083592,0.616141,0.0000,0.000000,,
307,2,1,1,0,,,,,,,,
308,2,1,1,0,,,,,,,,
309,2,1,1,0,366,0.009341,0.104359,0.599842,0.0007,0.000000,,
310,2,1,1,0,,,,,,,0.9500,20
311,2,0,2,0,,,,,,,,
312,2,0,2,0,420,0.001376,0.052596,0.629422,0.0123,0.000000,,
313,2,1,1,0,,,,,,,,
314,2,0,2,0,,,,,,,,
315,2,1,1,0,367,-0.019932,0.080135,0.682729,0.0144,0.000000,,
316,2,2,0,0,,,,,,,,
317,2,1,1,0,,,,,,,,
318,2,0,2,0,399,-0.003100,0.117275,0.697570,0.0000,0.000000,,
319,2,0,2,0,,,,,,,,
320,2,0,2,0,,,,,,,0.9500,20
321,2,1,1,0,461,-0.001181,0.040682,0.679242,0.0029,0.000000,,
322,2,0,2,0,,,,,,,,
323,2,2,0,0,,,,,,,,
324,2,1,1,0,388,0.004057,0.188540,0.622270,0.0013,0.000000,,
325,2,1,1,0,,,,,,,,
326,2,1,1,0,,,,,,,,
327,2,1,1,0,456,-0.003148,0.113905,0.669349,0.0007,0.000000,,
328,2,1,1,0,,,,,,,,
329,2,2,0,0,,,,,,,,
330,2,1,1,0,435,-0.004149,0.091092,0.614103,0.0028,0.000000,0.9500,20
331,2,1,1,0,,,,,,,,
332,2,2,0,0,,,,,,,,
333,2,1,1,0,336,-0.006923,0.121318,0.673751,0.0103,0.000000,,
334,2,1,1,0,,,,,,,,
335,2,1,1,0,,,,,,,,
336,2,0,2,0,358,-0.011675,0.095232,0.682127,0.0062,0.000000,,
337,2,1,1,0,,,,,,,,
338,2,1,1,0,,,,,,,,
339,2,1,1,0,357,0.005148,0.074684,0.591887,0.0023,0.000000,,
340,2,2,0,0,,,,,,,0.9500,20
341,2,2,0,0,,,,,,,,
342,2,0,2,0,398,-0.003214,0.141022,0.649706,0.0012,0.000000,,
343,2,0,2,0,,,,,,,,
344,2,0,2,0,,,,,,,,
345,2,1,1,0,380,0.006483,0.154086,0.599666,0.0000,0.000000,,
346,2,1,1,0,,,,,,,,
347,2,0,2,0,,,,,,,,
348,2,1,1,0,413,0.005227,0.093411,0.614938,0.0000,0.000000,,
349,2,2,0,0,,,,,,,,
350,2,0,2,0,,,,,,,0.9500,20
351,2,0,2,0,404,-0.002958,0.091470,0.650911,0.0045,0.000000,,
352,2,1,1,0,,,,,,,,
353,2,1,1,0,,,,,,,,
354,2,2,0,0,348,-0.013084,0.113353,0.640867,0.0018,0.000000,,
355,2,1,1,0,,,,,,,,
356,2,1,1,0,,,,,,,,
357,2,1,1,0,461,0.003557,0.083996,0.643250,0.0054,0.000000,,
358,2,0,2,0,,,,,,,,
359,2,1,1,0,,,,,,,,
360,2,0,2,0,467,-0.004624,0.068327,0.671863,0.0053,0.000000,0.9000,20
361,2,0,2,0,,,,,,,,
362,2,1,1,0,,,,,,,,
363,2,2,0,0,369,-0.003851,0.114622,0.667433,0.0051,0.000000,,
364,2,1,1,0,,,,,,,,
365,2,0,2,0,,,,,,,,
366,2,2,0,0,285,-0.041021,0.144818,0.634471,0.0147,0.000000,,
367,2,0,2,0,,,,,,,,
368,2,1,1,0,,,,,,,,
369,2,1,1,0,408,-0.001814,0.096001,0.653116,0.0054,0.000000,,
370,2,1,1,0,,,,,,,0.7500,20
371,2,1,1,0,,,,,,,,
372,2,1,1,0,457,0.002329,0.126463,0.608104,0.0030,0.000000,,
373,2,0,2,0,,,,,,,,
374,2,1,1,0,,,,,,,,
375,2,0,2,0,412,0.011607,0.058017,0.619168,0.0000,0.000000,,
376,2,1,1,0,,,,,,,,
377,2,1,1,0,,,,,,,,
378,2,0,2,0,356,0.024584,0.100958,0.649737,0.0023,0.000000,,
379,2,2,0,0,,,,,,,,
380,2,0,2,0,,,,,,,0.7500,20
381,2,1,1,0,479,-0.004948,0.074678,0.652788,0.0065,0.000000,,
382,2,0,2,0,,,,,,,,
383,2,2,0,0,,,,,,,,
384,2,1,1,0,572,-0.029103,0.090950,0.685494,0.0155,0.000000,,
385,2,1,1,0,,,,,,,,
386,2,1,1,0,,,,,,,,
387,2,1,1,0,400,0.003331,0.086750,0.602672,0.0000,0.000000,,
388,2,0,2,0,,,,,,,,
389,2,1,1,0,,,,,,,,
390,2,2,0,0,454,-0.000225,0.086961,0.679907,0.0047,0.000000,0.7000,20
391,2,1,1,0,,,,,,,,
392,2,1,1,0,,,,,,,,
393,2,0,2,0,394,-0.006200,0.086088,0.671303,0.0050,0.000000,,
394,2,0,2,0,,,,,,,,
395,2,2,0,0,,,,,,,,
396,2,1,1,0,416,-0.010069,0.101658,0.741962,0.0034,0.000000,,
397,2,0,2,0,,,,,,,,
398,2,1,1,0,,,,,,,,
399,2,2,0,0,387,-0.014599,0.046614,0.671093,0.0283,0.000000,,
400,2,2,0,0,,,,,,,0.8500,20
401,2,2,0,0,,,,,,,,
402,2,0,2,0,413,0.010510,0.123648,0.685751,0.0075,0.000000,,
403,2,1,1,0,,,,,,,,
404,2,1,1,0,,,,,,,,
405,2,0,2,0,390,0.001349,0.098759,0.677002,0.0076,0.000000,,
406,2,0,2,0,,,,,,,,
407,2,0,2,0,,,,,,,,
