iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
498,2,0,2,0,,,,,,,,
499,2,0,2,0,,,,,,,,
500,2,0,2,0,470,0.000170,0.018053,1.078735,0.0000,0.000000,0.8750,20
501,2,1,1,0,,,,,,,,
502,2,0,2,0,,,,,,,,
503,2,0,2,0,424,-0.008453,0.059780,1.094769,0.0132,0.000000,,
504,2,0,2,0,,,,,,,,
505,2,1,1,0,,,,,,,,
506,2,0,2,0,436,-0.013204,0.039023,1.173390,0.0028,0.000000,,
507,2,0,2,0,,,,,,,,
508,2,2,0,0,,,,,,,,
509,2,0,2,0,551,-0.002319,0.055134,1.039302,0.0089,0.000000,,
510,2,1,1,0,,,,,,,0.8000,20
511,2,0,2,0,,,,,,,,
512,2,1,1,0,365,0.005243,0.127920,1.008176,0.0022,0.000000,,
513,2,0,2,0,,,,,,,,
514,2,0,2,0,,,,,,,,
515,2,0,2,0,294,-0.027848,0.034194,1.082528,0.0007,0.000000,,
516,2,1,1,0,,,,,,,,
517,2,1,1,0,,,,,,,,
518,2,0,2,0,324,-0.010868,0.103073,1.131931,0.0007,0.000000,,
519,2,0,2,0,,,,,,,,
520,2,0,2,0,,,,,,,0.8750,20
521,2,0,2,0,590,0.003138,0.026414,1.195569,0.0055,0.000000,,
522,2,0,2,0,,,,,,,,
523,2,0,2,0,,,,,,,,
524,2,0,2,0,386,0.004698,0.017463,1.115212,0.0000,0.000000,,
525,2,1,1,0,,,,,,,,
526,2,0,2,0,,,,,,,,
527,2,0,2,0,494,-0.001968,0.085276,1.080231,0.0000,0.000000,,
528,2,0,2,0,,,,,,,,
529,2,0,2,0,,,,,,,,
530,2,0,2,0,340,-0.025605,0.008413,1.116091,0.0000,0.000000,0.8750,20
531,2,0,2,0,,,,,,,,
532,2,0,2,0,,,,,,,,
533,2,0,2,0,410,-0.010649,0.009635,1.167749,0.0028,0.000000,,
