iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games
2831,16,4,12,0,2591,1674,-0.008042,0.102851,0.664909,0.0677,2.35,,
2832,16,6,10,0,2858,2111,-0.005368,0.107416,0.669098,0.0751,2.47,,
2833,16,6,10,0,2691,2328,-0.027005,0.108593,0.706614,0.0765,2.59,,
2834,16,7,9,0,2810,1946,-0.007531,0.134098,0.652377,0.0573,2.47,,
2835,16,8,8,0,2808,2158,-0.013660,0.135114,0.706348,0.1084,2.55,,
2836,16,8,8,0,2868,2038,-0.008142,0.144001,0.694103,0.0666,2.45,,
2837,16,9,7,0,2615,1941,-0.011045,0.125240,0.676785,0.0923,2.25,,
2838,16,5,11,0,2502,1658,-0.002500,0.127553,0.648000,0.0633,2.13,,
2839,16,8,8,0,3081,2335,-0.003291,0.144221,0.703901,0.0807,2.77,,
2840,16,6,10,0,2888,2255,-0.010090,0.112208,0.698985,0.0793,2.78,1.0000,20
2841,16,10,6,0,2759,2196,-0.004748,0.148708,0.708192,0.0873,2.51,,
2842,16,9,7,0,2976,2200,-0.009840,0.110913,0.748283,0.0804,2.62,,
2843,16,9,7,0,2644,1891,-0.010264,0.129633,0.692793,0.0911,2.28,,
2844,16,11,5,0,3077,2291,-0.007626,0.140372,0.760291,0.0951,2.76,,
2845,16,7,9,0,3254,2224,-0.011805,0.130702,0.725220,0.1021,2.80,,
2846,16,9,7,0,2850,2051,-0.030207,0.107979,0.764374,0.1243,2.48,,
2847,16,10,6,0,2931,2398,-0.001898,0.107752,0.752668,0.0836,2.73,,
2848,16,6,10,0,2889,2146,-0.021779,0.113037,0.735896,0.0869,2.59,,
2849,16,10,6,0,2683,2091,-0.015239,0.139990,0.724943,0.1010,2.41,,
2850,16,7,9,0,2717,1966,-0.011796,0.134275,0.683510,0.0871,2.49,1.0000,20
2851,16,8,8,0,2702,2165,-0.013761,0.096530,0.703137,0.0872,2.41,,
2852,16,6,10,0,2825,2175,-0.008954,0.128652,0.724329,0.0940,2.45,,
2853,16,7,9,0,2842,2406,-0.011965,0.106140,0.689465,0.0849,2.58,,
2854,16,5,11,0,2715,2306,0.012952,0.166232,0.721816,0.0677,2.56,,
2855,16,7,9,0,2706,2068,-0.016442,0.105782,0.715393,0.0808,2.42,,
2856,16,9,7,0,2580,1874,-0.012862,0.123230,0.707266,0.0710,2.16,,
2857,16,11,5,0,2459,1729,-0.010118,0.121098,0.680861,0.0743,2.10,,
2858,16,8,8,0,2957,2296,-0.009897,0.122587,0.754692,0.0688,2.57,,
2859,16,8,8,0,2802,2179,-0.008368,0.117433,0.738873,0.0969,2.60,,
2860,16,10,6,0,2849,2165,-0.009384,0.142436,0.719521,0.0841,2.56,0.9500,20
2861,16,6,10,0,2632,2188,-0.005575,0.151682,0.714905,0.0832,2.37,,
2862,16,7,9,0,2133,1553,0.010241,0.186753,0.687007,0.0648,1.82,,
2863,16,7,9,0,2581,2113,-0.004808,0.141493,0.733275,0.0844,2.34,,
2864,16,7,9,0,2463,1873,-0.002473,0.143086,0.706059,0.0831,2.29,,
2865,16,6,10,0,2858,1938,-0.014802,0.125913,0.739209,0.0755,2.51,,
2866,16,11,5,0,2714,2120,-0.007884,0.122121,0.738392,0.0958,2.56,,
2867,16,8,8,0,2937,2412,-0.007221,0.121527,0.754301,0.0838,2.61,,
2868,16,12,4,0,2758,1873,-0.013030,0.113722,0.725300,0.0912,2.51,,
2869,16,6,10,0,3297,2682,-0.008534,0.143085,0.735547,0.0791,2.91,,
2870,16,8,8,0,2937,1789,-0.009248,0.110863,0.752803,0.0870,2.69,0.8500,20
2871,16,9,7,0,2742,2217,-0.013361,0.114048,0.713372,0.0920,2.48,,
2872,16,8,8,0,2796,2112,-0.006834,0.124094,0.767359,0.0641,2.57,,
2873,16,5,11,0,2958,2200,-0.011234,0.146998,0.780336,0.0837,2.86,,
2874,16,9,7,0,2609,1860,-0.008995,0.119430,0.744323,0.1039,2.31,,
2875,16,10,6,0,2498,1423,-0.008480,0.152343,0.755901,0.0823,2.12,,
2876,16,8,8,0,2734,1915,-0.010306,0.123649,0.756708,0.0661,2.40,,
2877,16,8,8,0,2546,1737,-0.009069,0.166518,0.719452,0.0772,2.14,,
2878,16,6,10,0,2841,1854,-0.004156,0.180568,0.737854,0.0744,2.40,,
2879,16,10,6,0,2675,2052,-0.007655,0.127383,0.734745,0.0781,2.36,,
2880,16,10,6,0,2733,2098,0.003547,0.111802,0.746767,0.0727,2.53,1.0000,20
2881,16,10,6,0,2860,2269,-0.010420,0.121993,0.760207,0.0857,2.47,,
2882,16,9,7,0,2715,2205,-0.009899,0.106517,0.732703,0.0840,2.41,,
2883,16,10,6,0,2575,1866,-0.005613,0.154062,0.704453,0.0869,2.22,,
2884,16,9,7,0,2610,1864,-0.010114,0.155783,0.749413,0.0839,2.27,,
2885,16,12,4,0,2903,2264,-0.009696,0.118489,0.745157,0.0807,2.59,,
2886,16,6,10,0,2909,2211,-0.014471,0.107588,0.724864,0.0799,2.68,,
2887,16,7,9,0,2730,2061,-0.033412,0.152644,0.763791,0.0681,2.59,,
2888,16,7,9,0,2908,2254,-0.007876,0.116691,0.788699,0.0747,2.65,,
2889,16,3,13,0,2442,1690,-0.007378,0.184984,0.680929,0.0610,2.08,,
2890,16,8,8,0,2485,1827,-0.017989,0.129709,0.747977,0.0794,2.17,0.9500,20
2891,16,10,6,0,2440,1807,-0.014721,0.147548,0.716470,0.0785,2.14,,
2892,16,8,8,0,2862,2611,-0.013120,0.114005,0.788850,0.1129,2.90,,
2893,16,10,6,0,2840,2122,-0.009997,0.142185,0.750202,0.0719,2.49,,
2894,16,10,6,0,2838,1949,-0.003496,0.106800,0.758919,0.0654,2.51,,
2895,16,5,11,0,2531,2231,-0.007953,0.133102,0.730702,0.0684,2.29,,
2896,16,11,5,0,3046,2270,-0.008482,0.141262,0.750337,0.0831,2.76,,
2897,16,9,7,0,3017,2296,-0.007369,0.112919,0.800196,0.0791,2.66,,
2898,16,8,8,0,2452,1952,-0.012473,0.114700,0.780794,0.0727,2.23,,
2899,16,9,7,0,2791,1795,-0.016575,0.161128,0.749355,0.0862,2.50,,
2900,16,7,9,0,2623,1961,-0.008542,0.138712,0.721829,0.0823,2.28,1.0000,20
2901,16,10,6,0,2743,2459,-0.010955,0.120953,0.734214,0.0763,2.59,,
2902,16,6,10,0,2766,1706,-0.015114,0.111929,0.740782,0.0713,2.35,,
2903,16,5,11,0,2800,1759,-0.007142,0.103374,0.707987,0.0729,2.28,,
2904,16,10,6,0,2564,1997,-0.010192,0.130468,0.716553,0.0724,2.26,,
2905,16,7,9,0,2986,2103,-0.012086,0.155338,0.757932,0.0668,2.59,,
2906,16,7,9,0,2873,2257,-0.006117,0.137290,0.733661,0.0885,2.54,,
2907,16,7,9,0,2621,2226,-0.012853,0.131640,0.760260,0.0782,2.46,,
2908,16,7,9,0,2817,1989,-0.008992,0.128613,0.704866,0.0866,2.53,,
2909,16,9,7,0,2573,2076,-0.005681,0.124278,0.748679,0.0640,2.36,,
2910,16,6,10,0,2832,1977,-0.009799,0.127515,0.751872,0.0861,2.49,1.0000,20
2911,16,10,6,0,2863,2071,-0.016665,0.125205,0.701521,0.0774,2.43,,
2912,16,7,9,0,2713,2321,0.009669,0.140930,0.718035,0.0694,2.41,,
2913,16,6,10,0,2702,1942,-0.007831,0.119444,0.723548,0.0749,2.45,,
2914,16,8,8,0,2664,2173,-0.013600,0.102941,0.688158,0.0860,2.43,,
2915,16,8,8,0,2814,1941,-0.006971,0.161372,0.701925,0.0568,2.48,,
2916,16,7,9,0,2973,2260,-0.008416,0.125482,0.702068,0.0797,2.72,,
2917,16,6,10,0,2926,2450,-0.009759,0.102077,0.703595,0.0884,2.61,,
2918,16,8,8,0,2462,1846,-0.012280,0.132355,0.708006,0.0639,2.41,,
2919,16,7,9,0,2694,2406,-0.008550,0.129929,0.696463,0.0942,2.47,,
2920,16,2,14,0,2981,2387,-0.008945,0.095745,0.739947,0.0767,2.64,1.0000,20
2921,16,7,9,0,2831,2051,0.035159,0.151722,0.684118,0.0540,2.42,,
2922,16,6,10,0,2631,2008,-0.010940,0.118102,0.719360,0.0676,2.25,,
2923,16,11,5,0,2550,2061,0.033592,0.165668,0.720825,0.1187,2.16,,
2924,16,8,8,0,2683,1790,-0.010571,0.118001,0.725834,0.0630,2.25,,
2925,16,8,8,0,2694,1978,-0.009937,0.111747,0.699728,0.0506,2.31,,
2926,16,7,9,0,3040,2435,-0.010432,0.123957,0.752558,0.0718,2.81,,
2927,16,11,5,0,2585,2145,-0.016425,0.126915,0.741497,0.0805,2.39,,
2928,16,5,11,0,3057,2449,-0.010846,0.115751,0.762004,0.0864,2.79,,
2929,16,10,6,0,2711,2031,-0.009773,0.099637,0.682237,0.0831,2.32,,
2930,16,10,6,0,2540,1899,-0.012499,0.146935,0.698723,0.0631,2.50,1.0000,20
2931,16,9,7,0,3041,2476,-0.011137,0.122206,0.769914,0.1009,2.80,,
2932,16,6,10,0,2993,2387,-0.011533,0.098134,0.709190,0.0789,2.60,,
2933,16,7,9,0,2660,1899,-0.004373,0.111571,0.739716,0.0861,2.36,,
2934,16,3,13,0,2608,1838,-0.010710,0.107922,0.747638,0.0998,2.31,,
2935,16,8,8,0,2743,2178,-0.012385,0.124834,0.794707,0.0967,2.41,,
2936,16,11,5,0,3039,2026,-0.010306,0.118612,0.738086,0.0692,2.68,,
2937,16,6,10,0,2624,1692,-0.009252,0.115014,0.776158,0.0654,2.13,,
2938,16,8,8,0,2783,2465,-0.012910,0.113886,0.742314,0.0842,2.77,,
2939,16,12,4,0,2991,2398,-0.008343,0.107695,0.780502,0.0875,2.83,,
2940,16,8,8,0,2726,2215,-0.010346,0.140711,0.769370,0.0792,2.44,0.9500,20
2941,16,10,6,0,2936,2024,-0.009663,0.113732,0.768500,0.0835,2.63,,
2942,16,8,8,0,3062,2273,-0.006851,0.100831,0.794518,0.0683,2.84,,
2943,16,8,8,0,2757,1975,-0.005766,0.172199,0.737563,0.0601,2.50,,
2944,16,8,8,0,2945,2514,-0.008216,0.165873,0.787166,0.0676,2.61,,
2945,16,6,10,0,2580,1804,-0.045209,0.129620,0.749163,0.0717,2.28,,
2946,16,7,9,0,2494,1844,-0.003900,0.115881,0.731714,0.0866,2.23,,
2947,16,10,6,0,2805,1956,-0.005917,0.127833,0.738133,0.0559,2.47,,
2948,16,7,9,0,2556,2042,-0.010668,0.136609,0.740502,0.0778,2.31,,
2949,16,10,6,0,2504,1869,-0.005387,0.134163,0.731917,0.0770,2.24,,
2950,16,8,8,0,2598,2233,-0.008843,0.146231,0.747980,0.0769,2.44,1.0000,20
2951,16,6,10,0,3012,2537,-0.008167,0.128438,0.779892,0.0850,2.74,,
2952,16,9,7,0,2779,2003,-0.008065,0.156204,0.797193,0.0823,2.49,,
2953,16,5,11,0,2529,2013,-0.008831,0.131765,0.764164,0.0862,2.32,,
2954,16,8,8,0,2777,2098,-0.005165,0.095354,0.778504,0.0934,2.48,,
2955,16,11,5,0,2688,1855,-0.001515,0.137051,0.742551,0.0691,2.39,,
2956,16,8,8,0,3012,2586,-0.009949,0.129351,0.787214,0.0905,2.86,,
2957,16,8,8,0,2428,1904,-0.005021,0.163398,0.743050,0.0867,2.25,,
2958,16,10,6,0,2612,1834,-0.004022,0.124459,0.734893,0.0590,2.24,,
2959,16,10,6,0,2953,2365,-0.009141,0.134537,0.758469,0.0762,2.63,,
2960,16,9,7,0,2845,2036,-0.012578,0.118379,0.748161,0.0666,2.50,1.0000,20
2961,16,8,8,0,2964,2101,-0.007737,0.120982,0.757015,0.0684,2.69,,
2962,16,9,7,0,2614,1914,-0.011217,0.142319,0.776210,0.0665,2.38,,
2963,16,7,9,0,2452,1729,-0.008470,0.153128,0.753591,0.0789,2.19,,
2964,16,10,6,0,2910,2142,-0.005723,0.110377,0.762964,0.0918,2.62,,
2965,16,6,10,0,2595,1788,-0.008202,0.116869,0.775238,0.0610,2.20,,
2966,16,8,8,0,2894,1966,-0.010437,0.112115,0.771099,0.0838,2.46,,
2967,16,9,7,0,2935,2410,-0.014320,0.121614,0.766760,0.0802,2.82,,
2968,16,10,6,0,2873,2264,-0.011165,0.127788,0.813038,0.1013,2.92,,
2969,16,4,12,0,2945,2125,-0.009632,0.126512,0.794100,0.0891,2.63,,
2970,16,9,7,0,3020,2468,-0.009855,0.117982,0.765540,0.0708,2.78,1.0000,20
2971,16,10,6,0,3047,2337,-0.015514,0.126573,0.797726,0.0878,2.74,,
2972,16,10,6,0,2893,2002,-0.011321,0.105998,0.748246,0.0763,2.56,,
2973,16,10,6,0,2766,1961,-0.009960,0.098970,0.749200,0.0790,2.58,,
2974,16,9,7,0,2889,2231,-0.010279,0.129748,0.781106,0.0690,2.54,,
2975,16,8,8,0,2848,2141,-0.009584,0.106248,0.797259,0.0712,2.46,,
2976,16,6,10,0,3084,2200,-0.010281,0.116254,0.795314,0.0653,2.68,,
2977,16,11,5,0,2979,2178,-0.009100,0.090706,0.802817,0.0643,2.67,,
2978,16,8,8,0,2825,2085,-0.026116,0.097964,0.785917,0.0802,2.60,,
2979,16,9,7,0,2387,1792,-0.009840,0.106115,0.761101,0.0733,2.16,,
2980,16,9,7,0,2927,2479,-0.007991,0.144844,0.807221,0.0815,2.80,1.0000,20
2981,16,6,10,0,3048,2487,-0.006247,0.103714,0.819803,0.0731,2.78,,
2982,16,10,6,0,2968,2408,-0.003103,0.105778,0.796413,0.0652,2.70,,
2983,16,11,5,0,3031,2076,0.007212,0.127617,0.778666,0.0835,2.77,,
2984,16,6,10,0,2749,2164,-0.007391,0.153315,0.790524,0.0695,2.51,,
2985,16,9,7,0,2694,1804,-0.026260,0.118193,0.754986,0.0849,2.32,,
2986,16,8,8,0,2754,1864,-0.004632,0.128386,0.795048,0.0807,2.33,,
2987,16,10,6,0,2866,2163,-0.010125,0.138797,0.819405,0.0787,2.63,,
2988,16,7,9,0,2550,1892,-0.014322,0.154418,0.759322,0.0696,2.23,,
2989,16,10,6,0,3383,2643,-0.003929,0.099784,0.852670,0.0764,3.08,,
2990,16,9,7,0,3153,2521,-0.007294,0.115757,0.857898,0.0891,2.86,1.0000,20
2991,16,6,10,0,2665,1814,-0.005408,0.151173,0.808140,0.0635,2.33,,
2992,16,9,7,0,2912,2113,-0.017390,0.120434,0.814352,0.0871,2.52,,
2993,16,7,9,0,2790,2346,-0.008002,0.141540,0.788725,0.0824,2.68,,
2994,16,9,7,0,2581,2111,-0.005863,0.129682,0.775679,0.0813,2.23,,
2995,16,10,6,0,2899,2357,-0.015978,0.136362,0.831482,0.0811,2.77,,
2996,16,8,8,0,2712,2014,-0.010670,0.121731,0.784924,0.0699,2.33,,
2997,16,10,6,0,2967,2231,-0.010936,0.098506,0.824011,0.0919,2.67,,
2998,16,5,11,0,2942,2242,-0.010707,0.103753,0.790318,0.0919,2.65,,
2999,16,9,7,0,2628,1873,-0.002168,0.138440,0.766400,0.0684,2.29,,
3000,16,9,7,0,2923,1747,-0.009380,0.111088,0.831344,0.0642,2.59,1.0000,20
3001,16,7,9,0,2987,2216,-0.008725,0.142035,0.816501,0.0723,2.55,,
3002,16,8,8,0,3188,2502,-0.008097,0.111539,0.794743,0.0708,2.96,,
3003,16,8,8,0,3122,2503,-0.008945,0.110266,0.826014,0.0980,2.84,,
3004,16,9,7,0,2939,2050,-0.027646,0.104846,0.737464,0.0832,2.49,,
3005,16,7,9,0,2795,2019,-0.012167,0.122692,0.781659,0.0940,2.56,,
3006,16,8,8,0,2716,2180,-0.009200,0.118158,0.796572,0.0765,2.44,,
3007,16,9,7,0,2674,2170,-0.011331,0.118827,0.766866,0.0880,2.31,,
3008,16,9,7,0,2798,2212,-0.006611,0.171988,0.764395,0.0719,2.45,,
3009,16,4,12,0,2924,2187,-0.006065,0.128881,0.770650,0.0710,2.56,,
3010,16,11,5,0,2789,2110,-0.014203,0.128126,0.776232,0.0778,2.41,1.0000,20
3011,16,5,11,0,3135,2147,-0.010039,0.112445,0.822328,0.0778,2.84,,
3012,16,8,8,0,2937,2342,-0.017326,0.092949,0.785838,0.0812,2.55,,
3013,16,9,7,0,2951,2322,-0.016930,0.141776,0.804195,0.0941,2.76,,
3014,16,10,6,0,2871,2348,-0.011999,0.096896,0.756194,0.0812,2.58,,
3015,16,7,9,0,3145,1934,-0.013651,0.133174,0.763322,0.0637,2.75,,
3016,16,6,10,0,2886,2185,-0.005099,0.125998,0.766832,0.0749,2.49,,
3017,16,7,9,0,2857,2533,-0.010899,0.123388,0.733293,0.0914,2.77,,
3018,16,9,7,0,2913,2270,-0.009600,0.110416,0.746549,0.0745,2.59,,
3019,16,11,5,0,2803,2091,-0.002663,0.134658,0.769729,0.0757,2.53,,
3020,16,8,8,0,2827,2372,-0.002187,0.112132,0.786243,0.0863,2.67,0.9500,20
3021,16,8,8,0,2747,2265,-0.010605,0.105852,0.749121,0.0898,2.56,,
3022,16,10,6,0,2618,2158,-0.011572,0.113720,0.771763,0.0740,2.33,,
3023,16,10,6,0,2783,2089,-0.009593,0.114851,0.745198,0.0721,2.55,,
3024,16,8,8,0,2706,2331,-0.007637,0.134832,0.807717,0.0894,2.57,,
3025,16,8,8,0,2846,2320,0.009109,0.117802,0.772093,0.0962,2.55,,
3026,16,9,7,0,2807,2211,-0.007839,0.170363,0.778845,0.0702,2.54,,
3027,16,9,7,0,2615,2055,-0.039805,0.115784,0.733457,0.0735,2.41,,
3028,16,8,8,0,3223,2455,-0.005435,0.118243,0.842852,0.0892,3.06,,
3029,16,10,6,0,3104,2557,-0.009618,0.104787,0.774396,0.0711,3.03,,
3030,16,9,7,0,2850,1960,-0.012219,0.152981,0.784478,0.0644,2.68,1.0000,20
3031,16,10,6,0,2768,2098,-0.004072,0.100753,0.789973,0.0881,2.53,,
3032,16,14,2,0,2889,2571,0.010960,0.093739,0.794382,0.0849,2.93,,
3033,16,4,12,0,2843,2033,-0.011008,0.103361,0.796595,0.0763,2.57,,
3034,16,7,9,0,2622,1897,-0.012806,0.130047,0.758462,0.0587,2.28,,
3035,16,6,10,0,2430,1851,-0.008141,0.162271,0.743854,0.0440,2.14,,
3036,16,8,8,0,2942,2291,-0.010153,0.114685,0.811918,0.0620,2.64,,
3037,16,9,7,0,2639,2003,-0.006927,0.121983,0.795674,0.0774,2.47,,
3038,16,8,8,0,2801,2112,-0.018081,0.120404,0.769419,0.0796,2.45,,
3039,16,11,5,0,2700,2201,-0.004357,0.105067,0.814718,0.0644,2.44,,
3040,16,8,8,0,2834,2105,-0.007397,0.123010,0.786782,0.0786,2.71,0.9500,20
3041,16,7,9,0,2648,1949,-0.010724,0.138146,0.791632,0.0896,2.36,,
3042,16,7,9,0,3041,2357,-0.018683,0.125760,0.801938,0.0773,2.84,,
3043,16,5,11,0,2891,2152,-0.019785,0.124376,0.775781,0.0913,2.62,,
3044,16,9,7,0,2681,2451,-0.008055,0.148483,0.781649,0.0848,2.44,,
3045,16,5,11,0,2571,1879,-0.010995,0.116089,0.777977,0.0850,2.25,,
3046,16,8,8,0,2876,2218,-0.009440,0.122387,0.817456,0.0926,2.79,,
3047,16,4,12,0,2832,2176,-0.011432,0.118523,0.820640,0.0738,2.50,,
3048,16,11,5,0,2707,2200,-0.009841,0.142196,0.777812,0.0830,2.42,,
3049,16,9,7,0,3045,2309,0.014580,0.125673,0.814334,0.0732,2.70,,
3050,16,12,4,0,2804,2394,-0.012209,0.126655,0.761707,0.0821,2.50,1.0000,20
3051,16,7,9,0,2902,1922,-0.013660,0.114270,0.783112,0.0698,2.55,,
3052,16,8,8,0,2766,1925,-0.011574,0.125996,0.805998,0.0708,2.37,,
3053,16,8,8,0,2826,2301,-0.007765,0.137624,0.795984,0.0694,2.54,,
3054,16,8,8,0,2795,2252,-0.010756,0.106705,0.767066,0.0866,2.57,,
3055,16,11,5,0,2936,2147,-0.010974,0.106367,0.797698,0.0843,2.63,,
3056,16,5,11,0,2953,1915,-0.007574,0.124951,0.757036,0.0475,2.60,,
3057,16,9,7,0,2660,2282,-0.008423,0.137795,0.774069,0.0700,2.44,,
3058,16,8,8,0,2506,1884,-0.005610,0.107443,0.746792,0.0706,2.16,,
3059,16,8,8,0,2668,2018,-0.012097,0.137610,0.734965,0.0775,2.29,,
3060,16,9,7,0,2459,1966,-0.010364,0.111454,0.772702,0.0725,2.12,0.9500,20
3061,16,10,6,0,2716,1822,-0.005282,0.129229,0.747139,0.0738,2.30,,
3062,16,8,8,0,2710,2226,-0.010079,0.117850,0.783783,0.0716,2.36,,
3063,16,8,8,0,2878,1984,-0.007979,0.165892,0.713920,0.0645,2.48,,
3064,16,11,5,0,2692,1902,-0.008784,0.102528,0.745936,0.0707,2.28,,
3065,16,7,9,0,2536,1957,-0.007948,0.113683,0.818120,0.0730,2.28,,
3066,16,3,13,0,2848,2067,-0.006581,0.133394,0.753017,0.0659,2.50,,
3067,16,9,7,0,2529,2046,-0.013332,0.122311,0.795077,0.0877,2.45,,
3068,16,6,10,0,2841,2005,-0.008747,0.108085,0.749797,0.0574,2.47,,
3069,16,8,8,0,2491,1701,-0.008931,0.128435,0.781410,0.0602,2.10,,
3070,16,9,7,0,3001,2660,-0.005479,0.116140,0.844308,0.0900,2.81,1.0000,20
3071,16,5,11,0,2853,2244,-0.007642,0.126390,0.784653,0.0838,2.54,,
3072,16,9,7,0,3043,2474,-0.007395,0.128879,0.787467,0.0692,2.71,,
3073,16,9,7,0,2600,1810,0.002073,0.108966,0.752434,0.0953,2.29,,
3074,16,6,10,0,2801,2056,-0.008490,0.099131,0.787146,0.0690,2.43,,
3075,16,11,5,0,2597,1898,-0.001561,0.135012,0.782843,0.0826,2.39,,
3076,16,7,9,0,2727,1784,-0.007960,0.168967,0.813006,0.0622,2.45,,
3077,16,7,9,0,2442,1686,-0.010195,0.117722,0.735583,0.0621,2.04,,
3078,16,9,7,0,2706,2182,-0.012259,0.111503,0.777005,0.0796,2.57,,
3079,16,4,12,0,2258,1670,-0.017977,0.129992,0.774383,0.0669,1.94,,
3080,16,10,6,0,2962,2612,-0.007689,0.111964,0.795667,0.0884,2.72,0.9500,20
3081,16,9,7,0,2792,1976,-0.006344,0.127298,0.768572,0.0770,2.42,,
3082,16,9,7,0,2619,1728,-0.009569,0.150932,0.780138,0.0819,2.21,,
3083,16,10,6,0,2804,1986,-0.008520,0.101199,0.791416,0.0832,2.44,,
3084,16,10,6,0,3173,2472,-0.010532,0.136860,0.786625,0.0913,2.84,,
3085,16,6,10,0,2252,1383,-0.017441,0.153271,0.719097,0.0741,1.88,,
3086,16,8,8,0,2784,1888,-0.007043,0.144497,0.782713,0.0763,2.30,,
3087,16,10,6,0,2402,2053,-0.036968,0.113523,0.774473,0.0630,2.10,,
3088,16,8,8,0,2793,2100,-0.010685,0.145066,0.798934,0.0844,2.43,,
3089,16,6,10,0,2708,1808,-0.004237,0.133100,0.809952,0.0931,2.32,,
3090,16,9,7,0,2719,2211,-0.012390,0.129865,0.784589,0.0811,2.35,1.0000,20
3091,16,5,11,0,2949,2268,-0.010212,0.133498,0.773442,0.0646,2.68,,
3092,16,6,10,0,2857,2247,-0.006999,0.147893,0.807014,0.0946,2.74,,
3093,16,6,10,0,2764,2433,-0.009373,0.143355,0.799280,0.0900,2.70,,
3094,16,12,4,0,2698,2095,-0.013904,0.121243,0.738605,0.0696,2.39,,
3095,16,10,6,0,2745,2022,-0.008704,0.153317,0.770008,0.0567,2.49,,
3096,16,9,7,0,2884,2286,-0.009448,0.137787,0.743606,0.0659,2.63,,
3097,16,10,6,0,2701,2206,-0.012200,0.129974,0.786213,0.0895,2.49,,
3098,16,10,6,0,3137,2312,0.020897,0.097328,0.797785,0.0909,2.81,,
3099,16,12,4,0,2949,1993,-0.011852,0.110760,0.758687,0.0738,2.68,,
3100,16,3,13,0,2904,2113,-0.008778,0.132100,0.734493,0.0702,2.58,1.0000,20
3101,16,9,7,0,2732,2124,0.001285,0.151647,0.727496,0.0698,2.39,,
3102,16,11,5,0,3038,2415,-0.011293,0.106819,0.777678,0.0898,2.75,,
3103,16,8,8,0,2882,2269,-0.009543,0.117536,0.768494,0.0818,2.63,,
3104,16,8,8,0,2698,1839,-0.016549,0.124777,0.704615,0.0752,2.43,,
3105,16,5,11,0,2523,1688,-0.011001,0.112439,0.683439,0.0819,2.13,,
3106,16,8,8,0,2745,1903,-0.012128,0.156247,0.771623,0.0671,2.42,,
3107,16,8,8,0,2543,1994,-0.006537,0.144237,0.752704,0.0699,2.30,,
3108,16,6,10,0,2720,2053,0.032080,0.110260,0.733907,0.0925,2.39,,
3109,16,10,6,0,2723,2109,-0.012241,0.131427,0.776812,0.0834,2.44,,
3110,16,7,9,0,2820,1724,-0.008107,0.141678,0.740807,0.0606,2.29,1.0000,20
3111,16,7,9,0,2771,1928,-0.010593,0.121655,0.763815,0.0842,2.36,,
3112,16,9,7,0,2574,2287,-0.010523,0.122884,0.716569,0.0761,2.35,,
3113,16,9,7,0,2809,2256,-0.009470,0.134021,0.786553,0.0857,2.53,,
3114,16,10,6,0,2618,1975,-0.011311,0.120981,0.769762,0.0879,2.28,,
3115,16,9,7,0,2961,2276,-0.011997,0.119489,0.744659,0.0779,2.60,,
3116,16,13,3,0,2434,1655,-0.007931,0.130218,0.711552,0.0831,2.07,,
3117,16,12,4,0,3027,2122,-0.010549,0.118086,0.797018,0.1000,2.61,,
3118,16,9,7,0,2786,2090,-0.007825,0.113974,0.753428,0.0922,2.67,,
3119,16,7,9,0,2809,1930,-0.003429,0.117571,0.749551,0.0761,2.35,,
3120,16,8,8,0,2794,2305,0.041775,0.127836,0.713562,0.0781,2.56,1.0000,20
3121,16,6,10,0,2614,1870,-0.015843,0.110287,0.747149,0.0919,2.31,,
3122,16,7,9,0,2649,1796,0.016824,0.116653,0.752012,0.0851,2.35,,
3123,16,10,6,0,2745,1896,-0.004159,0.156094,0.758211,0.0644,2.47,,
3124,16,8,8,0,2930,2269,-0.012224,0.127947,0.772292,0.0789,2.63,,
3125,16,8,8,0,2678,1777,-0.009880,0.125428,0.754624,0.0659,2.28,,
3126,16,9,7,0,2411,1813,-0.017469,0.134141,0.754182,0.0914,2.16,,
3127,16,8,8,0,2690,1831,-0.007253,0.160633,0.697182,0.0581,2.33,,
3128,16,7,9,0,2543,1592,-0.010321,0.150412,0.728200,0.0599,2.17,,
3129,16,10,6,0,2733,2175,-0.012862,0.109115,0.750128,0.0799,2.48,,
3130,16,13,3,0,2660,1919,-0.015074,0.118155,0.718705,0.0908,2.35,1.0000,20
3131,16,8,8,0,2590,1815,-0.014537,0.119511,0.724022,0.0714,2.45,,
3132,16,9,7,0,2821,2102,-0.005824,0.135346,0.791458,0.0721,2.43,,
3133,16,7,9,0,2247,1707,-0.009927,0.132482,0.713188,0.0738,1.86,,
3134,16,8,8,0,2466,1852,-0.002783,0.160142,0.754487,0.0844,2.18,,
3135,16,7,9,0,2806,1898,-0.011839,0.122230,0.735116,0.0707,2.36,,
3136,16,6,10,0,2793,2014,-0.007136,0.150256,0.728601,0.0684,2.47,,
3137,16,11,5,0,2687,1849,-0.017796,0.129155,0.734401,0.0521,2.25,,
3138,16,8,8,0,2472,1656,-0.007634,0.132291,0.709625,0.0608,2.12,,
3139,16,8,8,0,2673,2325,-0.018840,0.118356,0.752316,0.0714,2.50,,
3140,16,10,6,0,2480,2046,-0.010107,0.152003,0.739346,0.0661,2.23,1.0000,20
3141,16,8,8,0,2829,1933,-0.011463,0.175550,0.738871,0.0679,2.54,,
3142,16,7,9,0,3036,2649,-0.014577,0.089834,0.754063,0.0812,2.82,,
3143,16,2,14,0,3517,2454,-0.010056,0.111061,0.798363,0.0847,3.08,,
