iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
265,8,4,4,0,1489,1191,-0.004176,0.126420,0.530691,0.0047,0.000008,1.91,0.7000,20
266,8,4,4,0,1565,944,-0.005825,0.167181,0.524396,0.0241,0.000001,2.08,,
267,8,3,5,0,1597,1230,-0.001107,0.164026,0.497927,0.0186,0.000001,2.12,,
268,8,4,4,0,1391,741,-0.004387,0.152493,0.519671,0.0120,0.000001,1.72,,
269,8,1,7,0,1390,854,-0.013109,0.129929,0.593371,0.0399,0.000001,1.72,,
270,8,2,6,0,1298,790,0.005579,0.149764,0.530289,0.0192,0.000001,1.83,0.7500,20
271,8,8,0,0,1433,757,-0.001610,0.148058,0.586505,0.0111,0.000000,1.83,,
272,8,5,3,0,1315,814,0.020686,0.193798,0.600542,0.0289,0.000000,1.71,,
273,8,5,3,0,1496,939,-0.001146,0.125973,0.546438,0.0015,0.000000,2.07,,
274,8,3,5,0,1337,891,0.004947,0.150674,0.579868,0.0188,0.000001,1.76,,
275,8,2,6,0,1198,700,-0.004006,0.200493,0.607079,0.0127,0.000000,1.66,0.9000,20
276,8,3,5,0,1316,862,-0.000991,0.099570,0.578120,0.0149,0.000000,1.74,,
277,8,3,5,0,1508,1014,-0.002984,0.177200,0.588012,0.0345,0.000000,2.01,,
278,8,2,6,0,1098,636,-0.008982,0.209576,0.617788,0.0084,0.000000,1.37,,
279,8,4,4,0,1448,837,-0.021752,0.166371,0.592306,0.0086,0.000000,1.82,,
280,8,3,5,0,1465,972,-0.005465,0.185090,0.585471,0.0206,0.000000,1.91,0.5500,20
281,8,3,5,0,1303,954,-0.003362,0.146903,0.623228,0.0336,0.000000,1.76,,
282,8,5,3,0,1453,937,-0.001850,0.140533,0.615215,0.0232,0.000000,1.83,,
283,8,4,4,0,1452,808,0.003960,0.163440,0.539193,0.0261,0.000000,1.87,,
284,8,1,7,0,1319,959,-0.002844,0.159223,0.643768,0.0103,0.000000,1.93,,
285,8,3,5,0,1520,1086,0.015682,0.138337,0.603244,0.0249,0.000000,2.24,0.6500,20
