iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
196,16,11,5,0,2279,1667,-0.009262,0.169523,0.652812,0.0332,0.000000,3.84,,
197,16,11,5,0,2642,1548,-0.006516,0.106860,0.625646,0.0494,0.000000,4.65,,
198,16,3,13,0,2640,1833,0.019940,0.198188,0.629101,0.0206,0.000000,4.79,,
199,16,10,6,0,2980,2116,-0.001154,0.136474,0.615295,0.0363,0.000000,6.10,,
200,16,7,9,0,2562,1659,-0.003015,0.126550,0.647136,0.0234,0.000000,4.97,0.6500,20
201,16,8,8,0,2896,1915,-0.010085,0.119927,0.675806,0.0297,0.000000,4.83,,
202,16,11,5,0,2614,1800,0.005525,0.119216,0.651532,0.0321,0.000000,4.19,,
203,16,7,9,0,2328,1481,-0.004086,0.131029,0.674902,0.0320,0.000000,3.68,,
204,16,11,5,0,2504,1569,-0.004575,0.159903,0.684945,0.0219,0.000000,4.06,,
205,16,7,9,0,2532,1540,-0.081669,0.124874,0.741118,0.0177,0.000000,3.98,,
206,16,5,11,0,2870,1490,-0.003787,0.127116,0.689331,0.0331,0.000000,4.35,,
207,16,8,8,0,2715,1665,-0.002287,0.115333,0.684483,0.0336,0.000000,4.28,,
208,16,7,9,0,2508,1615,0.001169,0.120354,0.669463,0.0285,0.000000,4.10,,
209,16,10,6,0,2401,1436,-0.008420,0.148463,0.659670,0.0357,0.000000,3.80,,
210,16,9,7,0,2514,1533,-0.003512,0.130123,0.677257,0.0159,0.000000,4.10,0.7000,20
211,16,7,8,1,2537,1528,-0.005442,0.144395,0.674157,0.0505,0.000000,4.64,,
212,16,9,7,0,2312,1639,-0.004361,0.108984,0.664119,0.0128,0.000000,4.86,,
213,16,7,9,0,2889,1804,-0.002299,0.138229,0.685960,0.0398,0.000000,6.34,,
214,16,9,7,0,2402,1574,-0.021879,0.099359,0.615394,0.0328,0.000000,5.28,,
