iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games,eval_vs_agent_win_rate
1235,16,8,8,0,1471,1085,0.011629,0.150890,0.817988,0.0513,1.42,,,
1236,16,8,8,0,1577,1326,0.003060,0.129531,0.856403,0.0523,1.48,,,
1237,16,7,9,0,1205,856,-0.008960,0.176503,0.799804,0.0482,1.05,,,
1238,16,12,4,0,1055,882,0.004171,0.178085,0.814028,0.0329,1.04,,,
1239,16,8,8,0,1486,1043,-0.010738,0.148196,0.884905,0.0232,1.30,,,
1240,16,10,6,0,1234,859,-0.010005,0.183600,0.835941,0.0394,1.09,1.0000,20,0.5500
1241,16,7,9,0,1274,866,-0.006249,0.206312,0.782575,0.0238,1.17,,,
1242,16,6,10,0,1581,1127,-0.005882,0.232722,0.793155,0.0241,1.43,,,
1243,16,10,6,0,1291,874,-0.006279,0.186689,0.818345,0.0213,1.09,,,
1244,16,6,10,0,1552,1261,-0.004560,0.227092,0.839286,0.0249,1.43,,,
1245,16,11,5,0,1380,946,-0.006412,0.166168,0.839224,0.0307,1.23,,,
1246,16,8,8,0,1556,1041,0.000507,0.149624,0.808674,0.0386,1.38,,,
1247,16,7,9,0,1524,1192,-0.005985,0.128515,0.832504,0.0375,1.39,,,
1248,16,5,11,0,1464,1162,0.000174,0.178790,0.825028,0.0433,1.44,,,
1249,16,10,6,0,1552,1183,-0.007332,0.201314,0.819277,0.0289,1.43,,,
1250,16,9,7,0,1331,955,-0.009222,0.177008,0.832889,0.0348,1.23,1.0000,20,0.9000
1251,16,8,8,0,1213,818,-0.002406,0.230291,0.833337,0.0228,1.08,,,
1252,16,10,6,0,1407,1026,-0.112237,0.177157,0.916231,0.0271,1.27,,,
1253,16,7,9,0,1233,982,-0.003323,0.141994,0.772394,0.0246,1.11,,,
1254,16,11,5,0,1664,1446,-0.006132,0.143183,0.805345,0.0429,1.60,,,
1255,16,8,8,0,1262,913,-0.007506,0.216114,0.805844,0.0323,1.12,,,
1256,16,10,6,0,1429,1012,-0.004098,0.237348,0.827389,0.0235,1.36,,,
1257,16,5,11,0,1369,1012,-0.005494,0.198079,0.763187,0.0196,1.26,,,
1258,16,6,10,0,1114,772,0.073999,0.154871,0.874729,0.0150,0.99,,,
1259,16,10,6,0,1138,782,-0.019757,0.218028,0.863101,0.0275,1.06,,,
1260,16,10,6,0,1535,1082,-0.006009,0.173396,0.766060,0.0486,1.43,1.0000,20,0.6000
1261,16,5,11,0,1615,1176,-0.003760,0.167950,0.828142,0.0370,1.43,,,
1262,16,4,12,0,1228,786,0.017756,0.206169,0.719663,0.0287,1.06,,,
1263,16,10,6,0,1433,987,-0.005615,0.139835,0.795112,0.0378,1.30,,,
1264,16,7,9,0,1529,1089,-0.003796,0.170766,0.854434,0.0444,1.35,,,
1265,16,8,8,0,1306,744,-0.007316,0.211635,0.829992,0.0447,1.12,,,
1266,16,10,6,0,1535,1252,-0.004435,0.164796,0.798740,0.0453,1.34,,,
1267,16,9,7,0,1684,1087,-0.007738,0.148187,0.794442,0.0533,1.47,,,
1268,16,7,9,0,1622,1083,-0.026733,0.167793,0.820758,0.0313,1.41,,,
1269,16,9,7,0,1320,827,-0.034153,0.203622,0.834377,0.0287,1.14,,,
1270,16,10,6,0,1552,1105,0.001668,0.138230,0.825664,0.0272,1.43,1.0000,20,0.7500
1271,16,8,8,0,1530,1129,-0.009751,0.128098,0.835954,0.0343,1.33,,,
1272,16,9,7,0,1631,1222,-0.006461,0.133049,0.845772,0.0419,1.50,,,
1273,16,7,9,0,1343,895,-0.007311,0.172190,0.862874,0.0349,1.21,,,
1274,16,8,8,0,1624,1375,0.001129,0.163061,0.838051,0.0419,1.52,,,
1275,16,7,9,0,1340,873,-0.028526,0.162576,0.802328,0.0350,1.14,,,
1276,16,7,9,0,1397,1000,-0.004623,0.190073,0.811487,0.0317,1.25,,,
1277,16,9,7,0,1577,1090,-0.003007,0.154104,0.847069,0.0486,1.38,,,
1278,16,8,8,0,1402,1019,-0.004243,0.252556,0.793981,0.0263,1.34,,,
1279,16,9,7,0,1681,1128,-0.003903,0.148054,0.833490,0.0323,1.54,,,
1280,16,7,9,0,1319,894,-0.005641,0.204493,0.827362,0.0330,1.20,0.9500,20,0.7500
1281,16,7,9,0,1262,964,-0.006562,0.169744,0.834243,0.0277,1.15,,,
1282,16,13,3,0,1394,1233,-0.006393,0.178498,0.848157,0.0302,1.26,,,
1283,16,9,7,0,1533,1148,-0.010850,0.204237,0.849887,0.0288,1.41,,,
1284,16,8,8,0,1556,1026,0.011930,0.126418,0.725774,0.0320,1.38,,,
1285,16,11,5,0,1359,1122,-0.011930,0.138938,0.868244,0.0234,1.27,,,
1286,16,6,10,0,1414,998,-0.007202,0.164311,0.836992,0.0321,1.20,,,
1287,16,10,6,0,1183,904,0.000244,0.190597,0.821048,0.0188,1.15,,,
1288,16,9,7,0,1263,825,-0.018314,0.196444,0.813976,0.0364,1.12,,,
1289,16,9,7,0,1251,858,0.007025,0.169994,0.881516,0.0269,1.08,,,
1290,16,10,6,0,1438,939,-0.011438,0.193626,0.850160,0.0237,1.28,1.0000,20,0.8000
1291,16,3,13,0,1324,827,-0.000295,0.267038,0.892433,0.0202,1.12,,,
1292,16,10,6,0,1227,811,-0.006841,0.206780,0.779804,0.0348,1.04,,,
1293,16,8,8,0,1277,970,-0.009733,0.169270,0.853504,0.0338,1.14,,,
1294,16,7,9,0,1307,997,-0.005738,0.189642,0.860085,0.0424,1.25,,,
1295,16,8,8,0,1553,1240,-0.007301,0.169505,0.858510,0.0427,1.49,,,
1296,16,8,8,0,1394,945,-0.006739,0.166597,0.785941,0.0329,1.25,,,
1297,16,5,11,0,1396,1082,0.008152,0.200410,0.860648,0.0494,1.25,,,
1298,16,10,6,0,1230,815,0.004805,0.236507,0.821089,0.0334,1.11,,,
1299,16,10,6,0,1333,896,-0.000740,0.198024,0.844147,0.0553,1.22,,,
1300,16,8,8,0,1370,924,-0.009512,0.193933,0.851362,0.0241,1.19,1.0000,20,0.8000
1301,16,9,7,0,1501,941,-0.005067,0.199171,0.823341,0.0470,1.30,,,
1302,16,9,7,0,1557,975,-0.002317,0.194008,0.784489,0.0285,1.34,,,
1303,16,7,9,0,1268,858,-0.003371,0.209784,0.838134,0.0309,1.16,,,
1304,16,10,6,0,1516,1061,0.001457,0.197558,0.819764,0.0361,1.41,,,
1305,16,7,9,0,1498,1041,-0.007534,0.174142,0.815619,0.0286,1.38,,,
1306,16,7,9,0,1510,920,-0.004718,0.186288,0.856634,0.0340,1.32,,,
1307,16,5,11,0,1458,988,-0.005227,0.156929,0.872932,0.0239,1.29,,,
1308,16,11,5,0,1480,1177,-0.008086,0.197176,0.851150,0.0425,1.39,,,
1309,16,10,6,0,1555,1019,-0.005376,0.193500,0.820218,0.0344,1.43,,,
1310,16,11,5,0,1242,946,-0.009298,0.201367,0.817849,0.0465,1.12,1.0000,20,0.7000
1311,16,12,4,0,1405,1042,-0.003228,0.203568,0.813096,0.0295,1.50,,,
1312,16,6,10,0,1567,1223,-0.006964,0.176771,0.854867,0.0388,1.52,,,
1313,16,9,7,0,1429,912,-0.002381,0.149150,0.830782,0.0294,1.31,,,
1314,16,10,6,0,1313,953,-0.006755,0.145259,0.822333,0.0154,1.18,,,
1315,16,5,11,0,1531,1151,-0.010546,0.216439,0.852368,0.0368,1.46,,,
1316,16,8,8,0,1388,1046,0.015047,0.197454,0.808202,0.0517,1.23,,,
1317,16,9,7,0,1538,1235,-0.004952,0.122422,0.840932,0.0203,1.43,,,
1318,16,7,9,0,1416,1118,-0.014141,0.205398,0.838212,0.0438,1.33,,,
1319,16,6,10,0,1397,938,-0.000230,0.155981,0.860978,0.0416,1.27,,,
1320,16,6,10,0,1140,758,-0.004639,0.237186,0.779765,0.0292,0.99,0.9500,20,0.7500
1321,16,9,7,0,1312,1094,0.011930,0.218810,0.935139,0.0315,1.33,,,
1322,16,7,9,0,1271,940,-0.010576,0.210831,0.874272,0.0346,1.19,,,
1323,16,8,8,0,1224,772,0.044092,0.231450,0.829257,0.0182,1.15,,,
1324,16,5,11,0,1521,870,0.004497,0.166722,0.862364,0.0324,1.28,,,
1325,16,8,8,0,1504,1069,-0.014591,0.180968,0.862787,0.0259,1.39,,,
1326,16,6,10,0,1142,768,-0.006786,0.232264,0.841022,0.0469,0.94,,,
1327,16,11,5,0,1189,792,-0.008049,0.178995,0.835974,0.0272,1.01,,,
1328,16,8,8,0,1118,803,0.008432,0.243651,0.805636,0.0250,0.98,,,
1329,16,8,8,0,1434,908,-0.012474,0.169039,0.843374,0.0298,1.23,,,
1330,16,11,5,0,1443,1020,-0.005237,0.151601,0.879491,0.0393,1.34,1.0000,20,0.5500
1331,16,8,8,0,1177,854,-0.009894,0.222044,0.864320,0.0361,1.10,,,
1332,16,11,5,0,1402,919,-0.005650,0.151070,0.904239,0.0320,1.34,,,
1333,16,7,9,0,1228,872,0.004978,0.139098,0.810636,0.0259,1.07,,,
1334,16,9,7,0,1288,1079,-0.007277,0.192256,0.852425,0.0294,1.24,,,
1335,16,8,8,0,1378,1130,-0.005581,0.147431,0.859396,0.0577,1.24,,,
1336,16,8,8,0,1077,651,-0.018085,0.184979,0.827884,0.0304,0.92,,,
1337,16,9,7,0,1333,993,-0.004415,0.230918,0.865925,0.0302,1.30,,,
1338,16,8,8,0,1161,886,-0.011402,0.204868,0.841804,0.0371,1.05,,,
1339,16,9,7,0,1018,614,0.002483,0.236683,0.848871,0.0215,0.92,,,
1340,16,7,9,0,1450,879,-0.006215,0.195889,0.841129,0.0319,1.25,1.0000,20,0.8500
1341,16,7,9,0,1299,925,-0.006720,0.241773,0.838916,0.0201,1.21,,,
1342,16,10,6,0,1116,699,-0.011268,0.241807,0.791328,0.0264,0.97,,,
1343,16,11,5,0,1694,1349,-0.017589,0.169654,0.853204,0.0298,1.71,,,
1344,16,9,7,0,1045,812,-0.021215,0.201647,0.870241,0.0351,0.97,,,
1345,16,7,9,0,1322,958,-0.001195,0.192129,0.842588,0.0159,1.20,,,
1346,16,12,4,0,1457,1030,-0.047858,0.158445,0.788425,0.0624,1.31,,,
1347,16,9,7,0,1386,958,-0.003768,0.157605,0.885726,0.0316,1.24,,,
1348,16,9,7,0,1390,841,0.010780,0.203093,0.845624,0.0357,1.21,,,
1349,16,6,10,0,1585,1075,-0.003931,0.156672,0.834158,0.0378,1.47,,,
1350,16,11,5,0,1335,1045,-0.020354,0.170710,0.789340,0.0519,1.27,0.9500,20,0.7000
1351,16,10,6,0,1478,1097,-0.000033,0.220540,0.915288,0.0319,1.40,,,
1352,16,4,12,0,1515,1174,-0.010675,0.183234,0.836224,0.0498,1.40,,,
1353,16,6,10,0,1413,909,-0.011310,0.173840,0.811614,0.0432,1.24,,,
1354,16,8,8,0,1574,1322,-0.008580,0.161288,0.847938,0.0534,1.50,,,
1355,16,6,10,0,1334,924,-0.007987,0.152810,0.877072,0.0294,1.17,,,
1356,16,9,7,0,1517,966,-0.006937,0.160371,0.822150,0.0308,1.34,,,
1357,16,9,7,0,1390,895,-0.006625,0.150334,0.839305,0.0281,1.21,,,
1358,16,8,8,0,1372,1052,-0.013010,0.162766,0.880288,0.0376,1.34,,,
1359,16,10,6,0,1408,995,-0.007317,0.184252,0.841364,0.0356,1.25,,,
1360,16,11,5,0,1487,1095,-0.020750,0.125554,0.883444,0.0535,1.40,0.9500,20,0.8500
1361,16,7,9,0,1608,998,-0.007324,0.160615,0.876960,0.0317,1.49,,,
1362,16,9,7,0,1270,801,-0.010470,0.227822,0.819804,0.0342,1.08,,,
1363,16,9,7,0,1399,1023,-0.004730,0.183671,0.819194,0.0355,1.28,,,
1364,16,8,8,0,1433,900,-0.004177,0.187455,0.824780,0.0355,1.23,,,
1365,16,6,10,0,1417,1033,0.049995,0.143706,0.878632,0.0250,1.33,,,
1366,16,8,8,0,1605,1115,-0.007294,0.143120,0.876758,0.0439,1.48,,,
1367,16,9,7,0,1518,1032,0.019750,0.195422,0.882462,0.0414,1.44,,,
1368,16,12,4,0,1542,1218,-0.004394,0.168695,0.885459,0.0372,1.41,,,
1369,16,9,7,0,1406,919,-0.001004,0.155783,0.824900,0.0255,1.24,,,
1370,16,7,9,0,1451,1044,-0.009686,0.147672,0.826921,0.0294,1.30,0.9000,20,0.6000
1371,16,5,11,0,1548,1092,0.004503,0.207196,0.859218,0.0405,1.46,,,
1372,16,9,7,0,1653,1292,0.018044,0.188361,0.837308,0.0389,1.54,,,
1373,16,12,4,0,1653,1174,0.000067,0.129354,0.842365,0.0310,1.46,,,
1374,16,11,5,0,1374,1067,-0.000696,0.145248,0.795465,0.0346,1.30,,,
1375,16,9,7,0,1579,1240,-0.005309,0.202503,0.837147,0.0480,1.41,,,
1376,16,10,6,0,1577,1204,-0.001739,0.152944,0.845309,0.0526,1.46,,,
1377,16,8,8,0,1481,995,-0.006100,0.187537,0.832449,0.0285,1.26,,,
1378,16,8,8,0,1700,1206,-0.003577,0.159113,0.867357,0.0368,1.60,,,
1379,16,10,6,0,1517,1083,-0.023905,0.171758,0.863613,0.0421,1.40,,,
1380,16,8,8,0,1470,1289,-0.056136,0.136118,0.834860,0.0448,1.43,0.9500,20,0.8000
1381,16,11,5,0,1452,1005,-0.005484,0.198342,0.865422,0.0260,1.31,,,
1382,16,7,9,0,1510,1236,-0.007334,0.160948,0.879754,0.0371,1.42,,,
1383,16,8,8,0,1458,1145,-0.005933,0.171487,0.827417,0.0409,1.44,,,
1384,16,10,6,0,1570,1196,-0.006273,0.194595,0.845941,0.0343,1.42,,,
1385,16,9,7,0,1688,1356,-0.016391,0.186624,0.840206,0.0414,1.59,,,
1386,16,9,7,0,1502,1146,-0.004113,0.182238,0.874654,0.0406,1.39,,,
1387,16,14,2,0,1836,1527,-0.005734,0.131193,0.876759,0.0420,1.82,,,
1388,16,7,9,0,1524,948,-0.003857,0.167040,0.778746,0.0306,1.32,,,
1389,16,8,8,0,1619,1011,-0.005431,0.176210,0.835879,0.0254,1.42,,,
1390,16,8,8,0,1619,1243,-0.004536,0.158547,0.791736,0.0320,1.46,0.9500,20,0.7500
1391,16,9,7,0,1568,1120,-0.007507,0.125469,0.822886,0.0354,1.43,,,
1392,16,8,8,0,1483,876,-0.006798,0.164428,0.858707,0.0341,1.33,,,
1393,16,8,8,0,1889,1313,-0.011445,0.107137,0.842206,0.0577,1.70,,,
1394,16,12,4,0,1487,1264,-0.005127,0.147857,0.823948,0.0715,1.43,,,
1395,16,9,7,0,1680,1158,-0.005100,0.227785,0.829389,0.0532,1.53,,,
1396,16,8,8,0,1592,1235,-0.004975,0.192799,0.822342,0.0252,1.52,,,
1397,16,7,9,0,1539,1070,-0.006585,0.147992,0.801105,0.0235,1.33,,,
1398,16,8,8,0,1315,1032,0.068686,0.171777,0.747526,0.0396,1.18,,,
1399,16,4,12,0,1408,910,-0.004867,0.173692,0.802188,0.0618,1.16,,,
1400,16,10,6,0,1529,1029,-0.027223,0.153609,0.906215,0.0260,1.42,1.0000,20,0.8500
1401,16,9,7,0,1470,1031,-0.089912,0.192974,0.791945,0.0266,1.36,,,
1402,16,12,4,0,1611,1258,-0.005062,0.186552,0.864016,0.0295,1.50,,,
1403,16,10,6,0,1365,871,-0.004928,0.145214,0.824417,0.0210,1.20,,,
1404,16,8,8,0,1803,1272,-0.004329,0.164104,0.788907,0.0305,1.65,,,
1405,16,6,10,0,1555,1063,0.022867,0.183119,0.793862,0.0219,1.37,,,
1406,16,7,9,0,1806,1480,-0.001402,0.164942,0.817628,0.0361,1.77,,,
1407,16,6,10,0,1596,1182,-0.011111,0.176251,0.827884,0.0352,1.43,,,
1408,16,10,6,0,1434,785,-0.015918,0.134331,0.842451,0.0241,1.21,,,
1409,16,12,4,0,1596,1211,-0.007076,0.161722,0.823416,0.0333,1.49,,,
1410,16,5,11,0,1599,1104,0.001792,0.161219,0.834337,0.0242,1.43,1.0000,20,0.7000
1411,16,5,11,0,1534,992,-0.005650,0.151402,0.780262,0.0218,1.29,,,
1412,16,10,6,0,1586,1076,-0.001616,0.167026,0.819786,0.0343,1.48,,,
1413,16,9,7,0,1530,1021,-0.007882,0.167059,0.814720,0.0284,1.42,,,
1414,16,7,9,0,1552,1060,0.000235,0.169459,0.853667,0.0360,1.40,,,
1415,16,8,8,0,1364,1017,-0.005415,0.142800,0.794825,0.0466,1.35,,,
1416,16,8,8,0,1364,1077,-0.001553,0.213427,0.807002,0.0378,1.23,,,
1417,16,6,10,0,1312,844,0.005739,0.214760,0.805106,0.0382,1.25,,,
1418,16,9,7,0,1432,1060,-0.004638,0.139649,0.788664,0.0254,1.32,,,
1419,16,9,7,0,1599,1140,-0.001366,0.151169,0.783698,0.0416,1.44,,,
1420,16,9,7,0,1513,934,-0.008878,0.186467,0.801761,0.0367,1.27,0.9500,20,0.7500
1421,16,10,6,0,1330,1015,-0.005374,0.205304,0.787699,0.0257,1.25,,,
1422,16,8,8,0,1451,1089,0.008392,0.139771,0.777617,0.0236,1.33,,,
1423,16,8,8,0,1201,830,-0.024488,0.257952,0.813480,0.0260,1.08,,,
1424,16,8,8,0,1358,956,-0.006906,0.148942,0.762966,0.0257,1.21,,,
1425,16,9,7,0,1253,936,-0.008978,0.215257,0.773558,0.0394,1.13,,,
1426,16,9,7,0,1237,997,-0.004862,0.179409,0.772826,0.0296,1.16,,,
1427,16,12,4,0,1362,1050,-0.000944,0.155012,0.826187,0.0366,1.25,,,
1428,16,9,7,0,1484,1081,0.002069,0.167542,0.795943,0.0362,1.54,,,
1429,16,6,10,0,1437,1063,0.011664,0.182093,0.796908,0.0233,1.28,,,
1430,16,8,8,0,1551,1154,-0.007491,0.161662,0.832005,0.0423,1.45,1.0000,20,0.6500
1431,16,7,9,0,1216,897,-0.005835,0.178178,0.782485,0.0214,1.07,,,
1432,16,12,4,0,1346,825,-0.013660,0.204419,0.822205,0.0325,1.22,,,
1433,16,11,5,0,1254,904,-0.006247,0.198934,0.784663,0.0227,1.16,,,
1434,16,9,7,0,1135,777,-0.024240,0.208333,0.798439,0.0255,0.98,,,
1435,16,7,9,0,1620,1165,-0.001205,0.127000,0.772781,0.0359,1.49,,,
1436,16,7,9,0,1202,809,0.015438,0.197942,0.800595,0.0319,1.08,,,
1437,16,8,8,0,849,589,0.004172,0.228234,0.779539,0.0363,0.76,,,
1438,16,10,6,0,1302,1055,0.001063,0.152520,0.812459,0.0433,1.28,,,
1439,16,8,8,0,1314,911,-0.005334,0.240928,0.771172,0.0166,1.13,,,
1440,16,5,11,0,1038,778,-0.047325,0.250262,0.755821,0.0292,0.97,1.0000,20,0.6500
1441,16,11,5,0,1080,851,-0.009970,0.256134,0.774186,0.0437,0.96,,,
1442,16,7,9,0,1304,1073,0.008588,0.186702,0.811554,0.0498,1.20,,,
1443,16,8,8,0,1099,612,-0.002444,0.178898,0.789424,0.0283,0.92,,,
1444,16,5,11,0,1320,866,-0.017764,0.191248,0.796233,0.0344,1.23,,,
1445,16,9,7,0,1019,728,-0.003998,0.152636,0.813402,0.0209,0.92,,,
1446,16,10,6,0,1254,908,-0.011991,0.194844,0.765772,0.0346,1.17,,,
1447,16,10,6,0,1094,773,-0.027429,0.260358,0.785960,0.0192,1.01,,,
1448,16,9,7,0,1315,992,-0.007246,0.215739,0.786223,0.0269,1.18,,,
1449,16,8,8,0,1338,937,-0.003003,0.208991,0.799094,0.0294,1.21,,,
1450,16,7,9,0,1304,886,0.003905,0.161112,0.790132,0.0341,1.18,0.9500,20,0.7000
1451,16,10,6,0,1145,830,-0.002817,0.150760,0.813760,0.0329,1.04,,,
1452,16,8,8,0,1169,924,-0.007685,0.239954,0.844243,0.0254,1.14,,,
1453,16,13,3,0,1239,848,-0.010398,0.207549,0.815776,0.0473,1.10,,,
1454,16,8,8,0,1271,970,-0.004784,0.238673,0.802134,0.0324,1.21,,,
1455,16,10,6,0,1281,967,-0.006754,0.169873,0.815428,0.0223,1.15,,,
1456,16,7,9,0,1405,871,0.008936,0.165749,0.809881,0.0283,1.24,,,
1457,16,8,8,0,1381,789,-0.004130,0.231654,0.870171,0.0303,1.22,,,
1458,16,10,6,0,1377,1034,-0.031333,0.196785,0.774777,0.0378,1.31,,,
1459,16,10,6,0,1433,1096,-0.009900,0.133141,0.805596,0.0301,1.35,,,
1460,16,8,8,0,1349,930,-0.003420,0.183876,0.808513,0.0438,1.20,1.0000,20,0.8000
1461,16,8,8,0,1409,975,-0.005465,0.202477,0.801468,0.0240,1.37,,,
1462,16,11,5,0,1234,895,-0.010647,0.189732,0.763391,0.0346,1.11,,,
1463,16,5,11,0,1278,861,0.016583,0.230859,0.819120,0.0291,1.18,,,
1464,16,5,11,0,1603,1137,-0.002250,0.203238,0.787839,0.0316,1.46,,,
1465,16,10,6,0,1438,989,-0.006224,0.170837,0.817201,0.0424,1.32,,,
1466,16,9,7,0,1463,1220,-0.007115,0.179491,0.823119,0.0355,1.39,,,
1467,16,6,10,0,1352,950,-0.004199,0.242220,0.836731,0.0305,1.27,,,
1468,16,5,11,0,1636,1271,-0.007449,0.200130,0.840902,0.0380,1.52,,,
1469,16,11,5,0,1260,927,-0.000311,0.189178,0.816658,0.0211,1.16,,,
1470,16,11,5,0,1511,1222,-0.010420,0.133513,0.838537,0.0367,1.34,1.0000,20,0.6500
1471,16,8,8,0,1421,952,-0.006172,0.181669,0.807294,0.0350,1.28,,,
1472,16,6,10,0,1456,1196,-0.005188,0.203646,0.827426,0.0324,1.45,,,
1473,16,7,9,0,1290,916,-0.002562,0.180403,0.791382,0.0298,1.18,,,
1474,16,7,9,0,1520,953,-0.007682,0.209891,0.818207,0.0350,1.38,,,
1475,16,10,6,0,1481,1125,-0.009696,0.191334,0.834799,0.0498,1.46,,,
1476,16,10,6,0,1289,969,-0.004179,0.189670,0.821023,0.0324,1.16,,,
1477,16,7,9,0,1428,1065,0.007203,0.141605,0.828570,0.0385,1.32,,,
1478,16,10,6,0,1381,1000,-0.005718,0.164764,0.822759,0.0360,1.33,,,
1479,16,5,11,0,1382,899,-0.013263,0.206657,0.769572,0.0395,1.22,,,
1480,16,7,9,0,1189,939,-0.005796,0.182843,0.843430,0.0472,1.08,0.9000,20,0.7500
1481,16,10,6,0,1188,929,-0.002597,0.253343,0.805836,0.0297,1.07,,,
1482,16,6,10,0,1063,623,-0.015236,0.216394,0.863374,0.0305,1.11,,,
1483,16,11,5,0,1293,887,-0.012913,0.176457,0.808341,0.0440,1.22,,,
1484,16,7,9,0,1130,698,-0.002705,0.232438,0.823879,0.0223,0.95,,,
1485,16,5,11,0,1409,1012,-0.004498,0.282878,0.785384,0.0254,1.29,,,
1486,16,6,10,0,1423,828,-0.024584,0.194140,0.830675,0.0239,1.26,,,
1487,16,6,10,0,1467,992,-0.004214,0.183238,0.853107,0.0389,1.36,,,
1488,16,7,9,0,1329,911,-0.007867,0.228674,0.823702,0.0329,1.15,,,
1489,16,12,4,0,1111,761,-0.004556,0.238908,0.853835,0.0237,1.05,,,
1490,16,8,8,0,1504,1047,-0.039092,0.182441,0.850360,0.0347,1.39,0.9000,20,0.5000
1491,16,11,5,0,1235,896,-0.026828,0.241577,0.796182,0.0260,1.13,,,
1492,16,8,8,0,1212,792,-0.018448,0.214796,0.827476,0.0390,1.16,,,
1493,16,10,6,0,1141,758,-0.005383,0.234190,0.842988,0.0427,0.99,,,
1494,16,8,8,0,1500,968,-0.009068,0.187332,0.766600,0.0195,1.38,,,
1495,16,8,8,0,1361,1057,-0.028729,0.213626,0.800565,0.0319,1.29,,,
1496,16,6,10,0,1126,778,0.009008,0.205337,0.836790,0.0417,1.02,,,
1497,16,4,12,0,1341,1009,-0.006913,0.209962,0.813718,0.0416,1.21,,,
1498,16,11,5,0,974,643,0.001307,0.292458,0.791651,0.0129,0.84,,,
1499,16,5,11,0,1453,950,-0.009839,0.186805,0.822032,0.0329,1.39,,,
1500,16,8,8,0,1174,772,-0.088346,0.208957,0.771567,0.0387,1.07,0.9500,20,0.5000
1501,16,9,7,0,1292,872,-0.010276,0.169188,0.808896,0.0186,1.26,,,
1502,16,8,8,0,1213,799,-0.050195,0.276597,0.763248,0.0193,1.12,,,
1503,16,14,2,0,1015,774,-0.019926,0.216992,0.890993,0.0195,0.98,,,
1504,16,12,4,0,1175,898,-0.008990,0.202753,0.791592,0.0301,1.11,,,
1505,16,10,6,0,1168,794,-0.042824,0.199473,0.792152,0.0453,1.17,,,
1506,16,9,7,0,1246,765,-0.005601,0.226891,0.810451,0.0274,1.09,,,
1507,16,9,7,0,1078,774,-0.082931,0.194045,0.778169,0.0199,0.99,,,
1508,16,8,8,0,1280,922,-0.009853,0.212576,0.810690,0.0302,1.28,,,
1509,16,10,6,0,1211,867,-0.004468,0.223354,0.773682,0.0341,1.07,,,
1510,16,11,5,0,1099,795,0.019995,0.259108,0.796129,0.0212,0.96,0.9000,20,0.7000
1511,16,12,4,0,1215,902,-0.009960,0.217378,0.798769,0.0370,1.09,,,
1512,16,6,10,0,1374,830,-0.018694,0.200805,0.872572,0.0372,1.20,,,
1513,16,8,8,0,1158,918,-0.005306,0.236232,0.805714,0.0324,1.10,,,
1514,16,9,7,0,1126,916,-0.000326,0.192449,0.828416,0.0290,1.04,,,
1515,16,8,8,0,1299,945,-0.009682,0.223562,0.819907,0.0299,1.17,,,
1516,16,7,9,0,1047,673,0.000904,0.280907,0.824239,0.0303,1.00,,,
1517,16,10,6,0,1258,874,-0.005918,0.227601,0.777769,0.0332,1.13,,,
1518,16,8,8,0,1014,767,-0.003522,0.218668,0.801520,0.0204,0.94,,,
1519,16,8,8,0,1479,1168,-0.013551,0.206816,0.834430,0.0484,1.47,,,
1520,16,10,6,0,1111,936,-0.000227,0.198901,0.820074,0.0202,1.11,0.9000,20,0.7500
1521,16,8,8,0,1266,892,-0.014937,0.191556,0.747995,0.0249,1.15,,,
1522,16,7,9,0,1290,984,-0.006431,0.189813,0.826472,0.0295,1.20,,,
1523,16,4,12,0,1510,1007,-0.005403,0.219986,0.783888,0.0227,1.33,,,
1524,16,5,11,0,1088,845,-0.001334,0.282068,0.831940,0.0269,1.04,,,
1525,16,8,8,0,1252,859,-0.000922,0.211436,0.843419,0.0332,1.13,,,
1526,16,8,8,0,1249,848,-0.000909,0.213041,0.802835,0.0232,1.07,,,
1527,16,9,7,0,1319,988,-0.005253,0.145009,0.830046,0.0247,1.29,,,
1528,16,9,7,0,1301,1048,0.002037,0.151987,0.873675,0.0300,1.30,,,
1529,16,8,8,0,1251,795,-0.023826,0.182012,0.791598,0.0550,1.10,,,
1530,16,7,9,0,1158,738,-0.003850,0.241560,0.777638,0.0202,1.04,0.9500,20,0.6500
1531,16,9,7,0,1302,851,0.022113,0.223570,0.813630,0.0263,1.12,,,
1532,16,8,8,0,1197,997,-0.004195,0.224545,0.837012,0.0394,1.12,,,
1533,16,9,7,0,1358,1080,-0.018164,0.151127,0.854029,0.0384,1.26,,,
1534,16,6,10,0,1297,1020,-0.007643,0.204335,0.823973,0.0370,1.19,,,
1535,16,11,5,0,1502,1087,-0.015712,0.158701,0.836185,0.0426,1.42,,,
1536,16,8,8,0,1399,944,-0.008552,0.157721,0.859549,0.0372,1.27,,,
1537,16,9,7,0,1574,1135,0.000389,0.165961,0.805710,0.0406,1.45,,,
1538,16,8,8,0,1358,903,-0.020716,0.186480,0.812810,0.0458,1.34,,,
1539,16,6,10,0,1396,865,0.000276,0.329232,0.798465,0.0192,1.37,,,
1540,16,9,7,0,1150,742,-0.005839,0.234545,0.804810,0.0178,0.97,1.0000,20,0.7000
1541,16,9,7,0,1142,893,-0.009837,0.220718,0.795075,0.0453,1.05,,,
1542,16,4,12,0,1122,826,-0.018151,0.261197,0.793987,0.0334,1.02,,,
