iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
502,2,0,2,0,669,-0.008358,0.066802,0.634259,0.0021,0.000000,,
503,2,1,1,0,,,,,,,,
504,2,1,1,0,,,,,,,,
505,2,2,0,0,641,-0.004075,0.091621,0.655157,0.0060,0.000000,,
506,2,2,0,0,,,,,,,,
507,2,0,2,0,,,,,,,,
508,2,1,1,0,570,0.027715,0.067111,0.658382,0.0082,0.000000,,
509,2,1,1,0,,,,,,,,
510,2,0,2,0,,,,,,,0.6500,20
511,2,2,0,0,578,0.018177,0.067884,0.658701,0.0256,0.000000,,
512,2,0,2,0,,,,,,,,
513,2,1,1,0,,,,,,,,
514,2,1,1,0,646,-0.009260,0.064545,0.687032,0.0055,0.000000,,
515,2,0,2,0,,,,,,,,
516,2,0,2,0,611,-0.023979,0.023317,0.759902,0.0033,0.000000,,
517,2,0,2,0,,,,,,,,
518,2,0,2,0,,,,,,,,
519,2,1,1,0,623,-0.001568,0.050894,0.652222,0.0142,0.000000,,
520,2,0,2,0,,,,,,,0.4500,20
521,2,2,0,0,,,,,,,,
522,2,1,1,0,577,-0.011517,0.099187,0.669616,0.0056,0.000000,,
523,2,2,0,0,,,,,,,,
524,2,0,2,0,520,0.134291,0.043778,0.720216,0.0043,0.000000,,
525,2,0,2,0,,,,,,,,
526,2,1,1,0,,,,,,,,
527,2,0,2,0,622,-0.021398,0.044585,0.671035,0.0211,0.000000,,
528,2,2,0,0,,,,,,,,
529,2,2,0,0,,,,,,,,
530,2,1,1,0,455,-0.005911,0.155425,0.712607,0.0017,0.000000,0.6000,20
531,2,1,1,0,,,,,,,,
532,2,1,1,0,,,,,,,,
