iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
288,2,2,0,0,341,-0.001916,0.189916,0.515105,0.0020,0.000000,,
289,2,1,1,0,,,,,,,,
290,2,1,1,0,,,,,,,0.6000,20
291,2,0,2,0,467,0.001703,0.091519,0.601464,0.0008,0.000000,,
292,2,0,2,0,,,,,,,,
293,2,1,1,0,,,,,,,,
294,2,0,2,0,374,-0.021278,0.089033,0.612924,0.0014,0.000000,,
295,2,1,1,0,,,,,,,,
296,2,1,1,0,,,,,,,,
297,2,2,0,0,433,0.006454,0.166067,0.583537,0.0000,0.000000,,
298,2,1,1,0,,,,,,,,
299,2,0,2,0,,,,,,,,
300,2,1,1,0,427,0.000955,0.075225,0.601211,0.0007,0.000000,0.7000,20
301,2,1,1,0,,,,,,,,
302,2,2,0,0,,,,,,,,
303,2,1,1,0,348,-0.026453,0.117454,0.613514,0.0000,0.000000,,
304,2,1,1,0,,,,,,,,
305,2,0,2,0,,,,,,,,
306,2,1,1,0,389,0.012103,0.142020,0.554274,0.0000,0.000000,,
307,2,0,2,0,,,,,,,,
308,2,0,2,0,,,,,,,,
309,2,2,0,0,392,-0.005060,0.077019,0.606956,0.0049,0.000000,,
310,2,1,1,0,,,,,,,0.8500,20
311,2,1,1,0,,,,,,,,
312,2,1,1,0,406,0.007773,0.104827,0.612989,0.0007,0.000000,,
313,2,0,2,0,,,,,,,,
314,2,1,1,0,,,,,,,,
315,2,2,0,0,416,0.003599,0.117908,0.568657,0.0068,0.000000,,
316,2,0,2,0,,,,,,,,
317,2,1,1,0,,,,,,,,
318,2,1,1,0,435,-0.008339,0.111503,0.553230,0.0025,0.000000,,
319,2,2,0,0,,,,,,,,
320,2,0,2,0,,,,,,,0.7000,20
321,2,0,2,0,468,0.001026,0.076534,0.583476,0.0016,0.000000,,
322,2,0,2,0,,,,,,,,
323,2,1,1,0,,,,,,,,
324,2,1,1,0,403,0.008011,0.122109,0.525679,0.0018,0.000000,,
325,2,1,1,0,,,,,,,,
326,2,0,2,0,,,,,,,,
